sample_id,source_split,source_region,label,province_code,province_name,filename,text,speaker_id,gender,source_audio_path,source_parquet_file,audio_path,audio_status,audio_bytes
train:21_0115.wav,train,North,Northern,21,YenBai,21_0115.wav,"Năm hai nghìn không trăm hai mươi, xã An Khánh đã tập trung cùng với nhà nước và nhân dân xây dựng được bốn ki lô mét đường giao thông nông thôn. Trong đó thì, các tuyến đường đã được xây dựng những năm trước đây. Chúng tôi đã cùng với bà con nhân dân tập trung chỉ đạo để trồng hoa",spk_21_0078,male,21_0115.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0116.wav,train,North,Northern,21,YenBai,21_0116.wav,"hai ven đường. cũng như là vệ sinh đường làng ngõ xóm một tháng hai lần Đến nay, đến thời điểm này thì các tuyến đường trên địa bàn xã An Khánh cơ bản đã được trồng hoa và vệ sinh sạch sẽ từ đó đã nâng cao ý thức của bà con nhân dân",spk_21_0078,male,21_0116.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0117.wav,train,North,Northern,21,YenBai,21_0117.wav,Khi bước vào cổng bệnh viện thì tôi là bệnh nhân đi khám bệnh cho nên là tôi cũng đã được các nhân viên y tế đo thân nhiệt và xác khuẩn tay để phòng chống bệnh Covid. Chúng tôi rất yên tâm là công tác phòng chống dịch ở đây rất là tốt.,spk_21_0079,male,21_0117.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0118.wav,train,North,Northern,21,YenBai,21_0118.wav,"Với phương châm là sáng, xanh sạch đẹp, đối với xã Lương Thịnh, chúng ta đã xây dựng được ba mươi phần trăm tổng số tuyến đường có đường điện chiếu sáng. Trong thời gian tới, chúng tôi sẽ tiếp tục vận động nhân dân, tham gia đóng góp xây dựng với việc có cái đường điện chiếu sáng để phục vụ cho cái đời sống sinh hoạt người dân, nhất là khuya đêm, đảm bảo được an ninh chính trị, trật tự an toàn xã hội trong thôn.",spk_21_0080,male,21_0118.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0119.wav,train,North,Northern,21,YenBai,21_0119.wav,"Về Cảm nghĩ của tôi đầu tiên là đúng là từ con đường cũ thành đường mới là đúng là con đường như trong mơ. Vì lúc đầu chỉ là con đường một mét, bây giờ đã thành con đường ba mét bê tông cứng. Bà con rất là vui mừng, đúng là con đường trong mơ.",spk_21_0081,male,21_0119.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0120.wav,train,North,Northern,21,YenBai,21_0120.wav,cần giữ ấm đủ đặc biệt khi ngủ mà dậy muốn ra ngoài thì nên vận động tại giường ba đến năm phút sau đó hãy dậy mặc quần áo ấm đi ra ngoài buổi sáng sớm thì nên tập thể dục trong nhà không nên tập thể dục ngoài trời lạnh dưới mười độ vậy thì vì đấy là những cái nguyên nhân giúp cho dễ xảy ra đột quỵ não,spk_21_0082,male,21_0120.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0121.wav,train,North,Northern,21,YenBai,21_0121.wav,"khi người nhà Mà có người bệnh bị đột quỵ tức là méo miệng, rơi đũa hoặc mất vận động chân tay Sau khi sơ cứu thì cần đưa ngay đến trung tâm đột quỵ để có hướng xử trí tốt nhất cho bệnh nhân",spk_21_0082,male,21_0121.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0122.wav,train,North,Northern,21,YenBai,21_0122.wav,Đột quỵ não thì sẽ mắc nhiều vào cái mùa đông này Nó có vẫn mắc xảy ra quanh năm nhưng mùa đông là cái mùa mà sẽ mắc nhiều hơn Do cái khí hậu thời tiết nó thay đổi nhiều Những người ở trong cái vụ rét vừa rồi và đặc biệt cái đợt rét vừa rồi thay đổi thời tiết là chúng tôi đã tiếp nhận,spk_21_0082,male,21_0122.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0123.wav,train,North,Northern,21,YenBai,21_0123.wav,"Nguyên ở Bệnh viện Đa Khoa Tỉnh Yên Bái chúng tôi đã tiếp nhận hơn mười ca đột quỵ não trong ba bốn năm cái ngày rét vừa rồi, tuy nhiên những ngày khác thì vẫn có, thế nhưng càng rét càng thay đổi thời tiết thì những người bị đột quỵ não càng số lượng càng tăng lên",spk_21_0082,male,21_0123.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0124.wav,train,North,Northern,21,YenBai,21_0124.wav,"Sau khi tắm xong thì tôi về tôi thấy tự nhiên chân tay, nhất là bên tay trái, không nâng lên hạ xuống được nữa. Và mồm tự nhiên nó hơi bị lệch đi. Và khi mặc cái áo không thể mặc nổi nữa. Sau đó gia đình phát hiện tôi là bị tai biến và lập tức gọi xe của bệnh viện đến cấp cứu một cách kịp thời.",spk_21_0083,male,21_0124.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0125.wav,train,North,Northern,21,YenBai,21_0125.wav,"Đêm thì cũng do thời tiết chắc lạnh nên là chắc bị đột quỵ này. Xuống đến đưa đến bác sĩ, đưa đến được bệnh viện năm trăm giường Cũng được bác sĩ chăm sóc,gọi là giờ cũng đang, hiện nay cũng đang hồi phục",spk_21_0084,male,21_0125.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0126.wav,train,North,Northern,21,YenBai,21_0126.wav,"Thực hiện cái nếp sống văn minh của văn hóa tết cổ truyền ở Việt Nam đấy. Hôm nay là ngày hai ba thì tôi cũng thực hiện theo phong tục tập quán là, có hóa vàng mã để đưa ông táo về chầu trời. Thì cũng chỉ đốt để một chút ít thôi chứ không là gọi là quá nhiều quá thì nó cũng gây ảnh hưởng đến môi trường xung quanh.",spk_21_0085,female,21_0126.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0127.wav,train,North,Northern,21,YenBai,21_0127.wav,"Chúng tôi tiếp tục thực hiện phân luồng, sàng và sàng lọc các trường hợp đến khám bệnh tại trung tâm y tế và các trạm tế xã phường để kịp thời phát hiện những trường hợp nghi ngờ để tổ chức cách ly và lấy mẫu xét nghiệm, hạn chế tối đa những trường hợp lây nhiễm trong các cơ sở khám chữa bệnh.",spk_21_0086,male,21_0127.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0128.wav,train,North,Northern,21,YenBai,21_0128.wav,"Đây là một cái mô hình mới, phù hợp với lại cái điều kiện tự nhiên và khí hậu của địa phương, tận dụng được cái nguồn nước mà sẵn có. Đặc biệt là cái cá tầm này nó có cái giá trị kinh tế rất cao, dễ chăn nuôi. Tôi thấy đây là một cái mô hình rất hiệu quả, có thể nhân rộng.",spk_21_0087,male,21_0128.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0129.wav,train,North,Northern,21,YenBai,21_0129.wav,"Anh em thấy là cá tầm là một loài cá sinh trưởng khá là nhanh mà ít nhiễm bệnh cho hiệu quả kinh tế cao, dễ tiêu thụ đặc biệt là cá tầm khá phù hợp với điều kiện tự nhiên của xã Nà Hẩu. Hợp tác xã đã huy động mười lăm thành viên góp vốn ngôi nghề công lao động tổ chức sản xuất chăn nuôi cá tầm thương phẩm.",spk_21_0088,male,21_0129.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0130.wav,train,North,Northern,21,YenBai,21_0130.wav,cho đến nay thì với quy mô là hai mươi tư bể cá với thời gian chăn nuôi là hơn một năm và đã cho thu nhập là một phẩy sáu tỷ đồng sau khi trừ chi phí chúng tôi đã thu về khoảng chín trăm triệu đồng. Đây là nguồn thu khá là lớn đối với các thành viên trong hợp tác xã,spk_21_0088,male,21_0130.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0131.wav,train,North,Northern,21,YenBai,21_0131.wav,"Sau khi tốt nghiệp đại học luật, tôi đã bươn trải đủ nghề để mưu sinh. Sau đó tôi trở về địa phương bàn bạc để thành lập nên hợp tác xã. Hợp tác xã chúng tôi chủ yếu là lứa tuổi bắt đầu khởi nghiệp.",spk_21_0089,male,21_0131.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0132.wav,train,North,Northern,21,YenBai,21_0132.wav,"qua trên tài liệu và thực tế tham quan một số mô hình chăn nuôi cá tầm ở một số địa phương như là Sapa, Mù Cang Chải. Thì Chúng tôi nhận thấy mô hình này rất là phù hợp với điều kiện tự nhiên của địa phương chúng tôi",spk_21_0089,male,21_0132.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0133.wav,train,North,Northern,21,YenBai,21_0133.wav,"Thì để thực hiện nghiêm ý kiến chỉ đạo Thủ tướng Chính phủ về việc cấm, tuyệt đối việc khai thác, chặt phá, kinh doanh, đào rừng tự nhiên. Trong thời gian tới, Chi cục kiểm Lâm Tỉnh Yên Bái sẽ tham mưu cho Sở nông nghiệp phát triển nông dôn như Ủy ban Nhân dân Tỉnh Yên Bái để thực hiện nghiêm chỉ đạo Thủ tướng Chính phủ. Đó là thứ nhất, sẽ tiếp tục chỉ đạo các địa phương phối hợp với các lực lượng chức năng Đặc biệt, từ nay đến Tết Nguyên đán, tăng cường quản lý, ngăn chặn.",spk_21_0090,male,21_0133.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0134.wav,train,North,Northern,21,YenBai,21_0134.wav,"xử lý nghiêm minh các hành vi vi phạm pháp luật về buôn bán vận chuyển lâm sản trái phép trong đó có đào rừng tự nhiên từ các địa phương khác qua địa bàn tỉnh yên bái cũng như trên địa bàn tỉnh yên bái. Thứ hai, trong thời gian tới, chúng tôi sẽ tiếp tục chỉ đạo lực lượng kiểm lâm phối hợp với các cơ quan có liên quan tăng cường",spk_21_0090,male,21_0134.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0135.wav,train,North,Northern,21,YenBai,21_0135.wav,"đẩy mạnh công tác tuyên truyền, hướng dẫn người dân địa phương, thực hiện tốt công tác quản lý, bảo vệ và phát triển rừng trên địa bàn, đặc biệt là đối với diện tích rừng tự nhiên hiện có, nhằm khuyến khích người dân trồng các loài cây phân tán, mang tính ổn định và có giá trị kinh tế cao, đem lại hiệu quả kinh tế cũng như môi trường, giữ vững ổn định môi trường",spk_21_0090,male,21_0135.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0136.wav,train,North,Northern,21,YenBai,21_0136.wav,Tổ chức bố trí lực lượng để tăng cường công tác kiểm tra kiểm soát xử lý các vi phạm đấu tranh chống buôn lậu gian lận thương mại hàng giả hàng kém chất lượng trên địa bàn huyện Văn Chấn. Từ hôm nay đến trước trong và sau Tết Nguyên đán đối với hoạt động kiểm tra trên tuyến lưu thông.,spk_21_0091,male,21_0136.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0137.wav,train,North,Northern,21,YenBai,21_0137.wav,"thì anh em tôi sẽ phối hợp với cả các lực lượng như cảnh sát giao thông, cảnh sát kinh tế để dừng các phương tiện có dấu hiệu vận chuyển hàng lậu hầm lậu vào trong trên địa bàn thì anh em tôi sẽ phối hợp các lực lượng để tăng cường kiểm tra kiểm soát. Về quản lý địa bàn, anh em tôi cũng đã phân công nhiệm vụ cho cán bộ công chức trong đơn vị trực tiếp quản lý các địa bàn. Đặc biệt là các cái vùng địa bàn nó có cái hoạt động giao thương nhiều, nóng bỏng, không để xảy ra cái hiện tượng là đầu cơ tích trữ gom hàng tăng ra quá mức, gây ảnh hưởng đến mất ổn định thị trường",spk_21_0091,male,21_0137.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0138.wav,train,North,Northern,21,YenBai,21_0138.wav,"gia đình mình đã nhập hàng để phục vụ Tết Nguyên Đán, thế nhưng mà để tránh cái tình trạng tăng giá vào những cái ngày đầu năm thì mình đã chuẩn bị hàng với số lượng vừa đủ vì ảnh hưởng của dịch Covid. Thế nên là cái thị hiếu người tiêu dùng bây giờ chủ yếu là tập trung vào cái mặt hàng",spk_21_0092,female,21_0138.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0139.wav,train,North,Northern,21,YenBai,21_0139.wav,"truyền thống mà họ đã dùng, họ đã biết. Mình cứ tập trung vào mẫu mã đấy thì nó có cải thiện hơn một chút. là cái mẫu mã năm nay này nó đẹp hơn và nó đa dạng hơn một chút Thế còn mình sẽ giảm thiểu là không để cái tình trạng mà khan hàng và tăng giá",spk_21_0092,female,21_0139.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0140.wav,train,North,Northern,21,YenBai,21_0140.wav,"Những cái hàng to như thế này thì mình đi thì chọn thì mình yên tâm hơn những cái hàng lẻ. Thì năm nay nó cũng tăng lên một ít thôi. Thì mình đi mua những cái hàng, những cái quầy to như thế này thì mình yên tâm hơn. Chứ không sợ hàng giả.",spk_21_0093,female,21_0140.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0141.wav,train,North,Northern,21,YenBai,21_0141.wav,"nhà là cứ chuẩn bị lợn Tết,là cứ đàn nào khỏe, lợn ngon thì nhà đã đặt trước vào cái bảng nhà dân ý là để đến Tết Nguyên Đán này để mổ lợn cho bà con để phục vụ Tết Nguyên Đán cho nó đầy đủ cái thực phẩm giá cả thịt lợn thì năm nay so với năm ngoái là giá cả bằng như nhau không có gì thay đổi như năm ngoái là thịt cũng trăm ba giờ hiện tại cũng đang bán thịt giá trăm ba bà con không phải lo là giá thịt thì tăng quá cao cả như đến giờ phút này là quá bình ổn rồi",spk_21_0094,female,21_0141.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0142.wav,train,North,Northern,21,YenBai,21_0142.wav,"Trong những cái năm gần đây thì sự quan tâm của tỉnh, huyện, các cấp lãnh đạo thì là dân cũng thấy cuộc sống đi lên Đường xá giao thông các thứ là cũng thuận tiện nhiều",spk_21_0095,male,21_0142.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0143.wav,train,North,Northern,21,YenBai,21_0143.wav,"Hôm nay là rất là vui mừng, sáng sớm ra là nhân dân chúng tôi đã đi ra đây để xem khánh thành cầu mới ạ. Rất là cảm ơn đảng với nhà nước đã quan tâm đầu tư cho nhân dân chúng tôi được cây cầu này đi quá là thuận tiện.",spk_21_0096,female,21_0143.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0144.wav,train,North,Northern,21,YenBai,21_0144.wav,"Vâng, có cầu là bà con rất phấn khởi được lợi đó là đi chợ cũng dễ và đi chạy hàng cũng dễ mà đi bệnh viện ốm yếu cũng đi đúng tuyến và dễ dàng hơn",spk_21_0097,female,21_0144.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0145.wav,train,North,Northern,21,YenBai,21_0145.wav,"Đây là một cái Tết truyền thống cho nên là các nhà, cô giáo và nhà trường đã quan tâm tổ chức để gói bánh cho các cháu ăn Tết trước và các cháu hôm nay cũng được nhìn thấy các bà gói bánh chưng.",spk_21_0098,female,21_0145.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0146.wav,train,North,Northern,21,YenBai,21_0146.wav,"gồm có các cô giáo đã hướng dẫn cho các cháu muốn gói bánh chưng là phải có lá, rong và có gạo nếp, có đỗ xanh và có thịt . thế và Sau đó thì các bà sẽ gói để đến chiều luộc cho các cháu, ngày mai các cháu ăn Tết trước",spk_21_0098,female,21_0146.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0147.wav,train,North,Northern,21,YenBai,21_0147.wav,Thị xã Nghĩa Lộ đã chỉ đạo rất quyết liệt tất cả một trăm ba mươi lăm tổ dân phố và các cái tổ tự quản rồi các xã phường cập nhật hàng ngày hàng giờ và trực. Và tất cả các trường hợp về thì chúng tôi cũng đã cách ly và những trường hợp là phải làm các cái xét nghiệm theo đúng quy định..,spk_21_0099,male,21_0147.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0148.wav,train,North,Northern,21,YenBai,21_0148.wav,mà hiện nay cái số đối tượng mà cách ly tại nhà là có mười chín trường hợp. Thế còn cách ly tập trung tại cơ sở hai của tỉnh đấy là có năm trường hợp. Tôi có thể khẳng định rằng là thị xã Nghĩa lộ và toàn bộ hệ thống chính trị đã vào cuộc rất là quyết liệt và tích cực trong tác phòng chống dịch,spk_21_0099,male,21_0148.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0149.wav,train,North,Northern,21,YenBai,21_0149.wav,"Tại trung tâm, thì chúng tôi cũng đã thành lập các cái tổ. Thứ nhất là đội phản ứng nhanh, là sẵn sàng lên đường nhận nhiệm vụ, làm nhiệm vụ là từ khâu điều tra giám sát này. tổ chức phun thanh khiết môi trường khử khuẩn này tại những nơi mà có những cái trường hợp F1 nghi ngờ và thành lập các cái tổ truy vết..",spk_21_0100,male,21_0149.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0150.wav,train,North,Northern,21,YenBai,21_0150.wav,"Khi phát hiện thấy có trường hợp F1 thì chúng tôi sẽ truy vết. Lập tức là tổ đó sẽ tiến hành công tác truy vết từ F1 cho đến tận F3, F4 và tiến hành phân loại đối tượng. Những trường hợp F1 thì ngoài cái việc mà đưa vào khu cách ly tập trung thì đồng thời lấy mẫu xét nghiệm các cái đối tượng F2, F3, F4 thì cho cách ly tại nhà và theo dõi sức khỏe tại nhà",spk_21_0100,male,21_0150.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0151.wav,train,North,Northern,21,YenBai,21_0151.wav,Khó khăn nhất là một số người dân người ta còn về trình độ hạn chế Nên người ta chưa nắm bắt kỹ được về cái công tác phòng chống dịch bệnh cái Thứ hai nữa là cũng còn một số người là Một số nhỏ là người ta cũng chưa dùng khẩu trang đúng cách Thế thì qua những cái khó khăn như trên ấy thì Tại trạm y tế xã cũng đã tham mưu cho ban chỉ đạo phòng chống dịch của xã,spk_21_0101,female,21_0151.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0152.wav,train,North,Northern,21,YenBai,21_0152.wav,Tức là sẽ Cùng với các ban ngành đoàn thể sẽ tuyên truyền sâu rộng và sâu sát hơn để người dân người ta nắm bắt được cái công tác phòng chống dịch bệnh.,spk_21_0101,female,21_0152.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0153.wav,train,North,Northern,21,YenBai,21_0153.wav,Có dịch COVID này thì trước khi về địa phương thì đã đảm bảo là mình đã khai báo trạm y tế. Và về đến gia đình mình thì mình cũng phải là vợ chồng cũng phải bảo nhau là đeo khẩu trang thường xuyên này. với lại Hai nữa là rửa chân tay các thứ bằng những cái nước dung dịch.,spk_21_0102,male,21_0153.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0154.wav,train,North,Northern,21,YenBai,21_0154.wav,Và ba nữa là mình không được chưa được đi ra ngoài giao tiếp với mọi người để kiểm tra cái sức khỏe của mình thường xuyên đã.,spk_21_0102,male,21_0154.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0155.wav,train,North,Northern,21,YenBai,21_0155.wav,Cháu thấy hôm nay thì khá là tấm nập do là hôm nay là ngày nghỉ của mọi người nên là cũng khá là đông vui và có rất nhiều là hoạt động của các gia đình. Cháu mong muốn là đất nước mình sẽ không còn dịch bệnh nữa và đời sống nhân dân được cải thiện và mở nhiều khu vui chơi cho trẻ em và cho cộng đồng.,spk_21_0103,male,21_0155.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0156.wav,train,North,Northern,21,YenBai,21_0156.wav,"Tin tưởng rằng bà con nhân dân các dân tộc xã Yên Thành là một cái xã đặc biệt khó khăn mới thoát khỏi xã vùng ba cũng như là về đích cán đích nông thôn mới cuối năm hai nghìn mười chín thì tới đây sẽ là một cái động lực thúc đẩy phát triển kinh tế của địa phương trong việc lao thương hàng hóa đối với huyện, huyện lị.",spk_21_0104,male,21_0156.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0157.wav,train,North,Northern,21,YenBai,21_0157.wav,"Đối với chính quyền xã thì chúng ta đang vận động bà con nhân dân là bảo tồn vùng nguyên liệu chè và chăm sóc trồng thêm trồng dặm cái số diện tích. Thứ ba nữa là có biện pháp và nhờ các cái nhà khoa học tìm biện pháp để mà diệt mối xâm nhập hại cái chè. Nói chung là vận động bà con nhân dân là trồng tăng diện tích và từ đó sản xuất các loại chè sạch, chè hữu cơ, nâng cao được cái nguồn thu nhập.",spk_21_0105,male,21_0157.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0158.wav,train,North,Northern,21,YenBai,21_0158.wav,"Trước sự quan tâm của đảng và nhà nước về chế độ nhà giáo chúng tôi, giúp cho chúng tôi yên tâm công tác hơn. Và chúng tôi cũng ý thức được rằng mình phải nỗ lực hết mình, phải không ngừng học tập, rèn luyện để nâng cao bản lĩnh chính trị, trình độ chuyên môn, năng lực công tác để cống hiến hết mình cho ngành.",spk_21_0106,female,21_0158.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0159.wav,train,North,Northern,21,YenBai,21_0159.wav,"là trà shan tuyết cổ thụ hàng trăm năm tuổi là trà quý hiếm là những cái thứ phẩm trà mà cao cấp được chuẩn hóa từ nguyên liệu, chuẩn hóa từ quy trình, chuẩn hóa từ cách làm và đến cuối cùng là câu chuyện là kênh phân phối, marketing, truyền thông sẽ lan tỏa thì lúc đó chắc chắn trà tuyết sẽ vươn ra thế giới",spk_21_0107,male,21_0159.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0160.wav,train,North,Northern,21,YenBai,21_0160.wav,"Ngành công thương cũng đã xây dựng cái kế hoạch ứng phó với cái tình hình phòng chống dịch theo năm cấp độ. Từ cấp độ là khi dịch ở trong nước nhưng mà chưa có ca bệnh ở tỉnh Yên Bái cho đến những tình huống mà khi bắt đầu có ca bệnh ở tỉnh Yên Bái, cho cả những tình huống mà dịch diễn ra có nhiều ca bệnh",spk_21_0108,male,21_0160.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0161.wav,train,North,Northern,21,YenBai,21_0161.wav,thì đã xây dựng các phương án bảo đảm cung cầu hàng hóa đảm bảo là phòng chống dịch đầy đủ không để xảy ra khi có dịch xảy ra bị thiếu hàng cũng như là không có đủ hàng hóa để phục vụ cho nhân dân.,spk_21_0108,male,21_0161.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0162.wav,train,North,Northern,21,YenBai,21_0162.wav,"Vinmart cũng đã luôn luôn chủ động, chủ động cùng làm việc với nhóm cấp và luôn luôn có sẵn hàng hóa từ chuẩn bị kho một số lượng rất là lớn. Ngoài kho ở tại Vinmart đây thì chúng tôi còn có kho tổng ở ngoài Hà Nội thì luôn luôn sẵn sàng để đảm bảo hàng hóa cho khách hàng. Dịch bệnh thì như chúng tôi cũng đã chuẩn bị đợt trước thì hàng hóa luôn luôn sẵn có đảm bảo.",spk_21_0109,male,21_0162.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0163.wav,train,North,Northern,21,YenBai,21_0163.wav,"Thì mình thấy mọi mặt hàng thì vẫn là phục vụ tốt cho nhân dân. Đấy nói chung là để đợt này thì dịch dù, nhưng mà về cái mặt bằng, về cái tinh thần thì có thể là người dân cũng giữ được cái bình tĩnh hơn, phòng chống dịch cho mình tốt hơn.",spk_21_0110,female,21_0163.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0164.wav,train,North,Northern,21,YenBai,21_0164.wav,"Mình tin tưởng vào nhà nước rất là nhiều Vì là nhà nước qua xem tivi mình cũng thấy mọi người nói rằng là người dân cứ yên tâm Vì nếu như chỗ nào thiếu cũng như mọi khi thôi Thiếu thì là người dân cứ yên tâm Nhà nước rồi là các doanh nghiệp khác có cái kế hoạch để cho người dân không phải lo lắng Kể cả bây giờ đến bất kỳ vùng nào, kể cả những người đi cách ly thì mình nghĩ là mọi người cứ yên tâm thôi Tin tưởng vào nhà nước, tin tưởng vào mọi người",spk_21_0111,female,21_0164.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0165.wav,train,North,Northern,21,YenBai,21_0165.wav,"Bản thân tôi rất là vui mừng khi là được Bộ Giáo dục và các cấp, các ngành đã quan tâm tới ngành giáo dục với những khó khăn mà chúng tôi gặp phải trong cuộc sống hàng ngày. Tính từ ngày hai mươi tháng ba năm hai nghìn không trăm hai mốt thì Bộ Giáo dục đã nâng ngạch lương cho chúng tôi và cũng đã quan tâm hơn đến cái đời sống của giáo viên.",spk_21_0112,female,21_0165.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0166.wav,train,North,Northern,21,YenBai,21_0166.wav,"Chúng tôi được chỉ huy giao đặc trách cho cái mảng phụ trách cái phần đầu chảo truyền hình số của bộ thông tin truyền thông. Thời gian vừa qua đã triển khai đến xã Phường và trực tiếp tôi là hướng dẫn các cái đồng chí thôn đội trưởng, xã đội trưởng lắp cho bà con đầu truyền hình số. Trong việc này thì bà con rất vui mừng được xem những cái thông tin đại chúng trên tivi. Chúng tôi đang cố gắng hết sức để lắp cho bà con xong trước tết nguyên đán để bà con được xem cái thông tin đại chúng.",spk_21_0113,male,21_0166.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0167.wav,train,North,Northern,21,YenBai,21_0167.wav,"Hôm nay thấy các bác, các chú đến phòng lắp chảo cho gia đình chúng tôi. Nhiều kênh thì cái gì cũng muốn xem, cái gì cũng muốn thấy. Tôi xin cảm ơn thôi, không biết nói gì hơn nữa.",spk_21_0114,female,21_0167.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0168.wav,train,North,Northern,21,YenBai,21_0168.wav,"Hộ nghèo, không được xem tivi lắp đầu chảo, nó hơi yếu như trước. Bây giờ thì các cán bộ quan tâm, bây giờ được xem đầu chảo lắp mạng ấy là bây giờ thấy tivi cũng nét, gia đình bọn em cũng phấn khởi, các con cũng phấn khởi.",spk_21_0115,female,21_0168.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0169.wav,train,North,Northern,21,YenBai,21_0169.wav,Đội giao thông cũng tuyên truyền bà con tham gia giao thông nhất là đeo khẩu trang hay rửa tay sát trùng khi tham gia giao thông cũng báo cáo trong trường hợp đi đường xa về thì có điều lạ thì đội giao thông cũng báo cáo nơi nào về đơn vị để xử lý kịp thời quá trình kiểm tra nồng độ cồn đội giao thông muốn kiểm tra thì thổi như thổi một trường hợp thì chúng tôi phải phát một cái ống để cho người dân ra tự bóc ra để lắp một máy thì chúng tôi mới thổi,spk_21_0116,male,21_0169.wav,train-00014-of-00103.parquet,,not_selected_under_data_budget,0
train:21_0170.wav,train,North,Northern,21,YenBai,21_0170.wav,"Thực hiện theo kế hoạch của công an tỉnh là kế hoạch đảm bảo trật tự an toàn giao thông. Trước, trong và sau Tết, chúng tôi đã tập trung xử lý một số lỗi như là không đội mũ bảo hiểm, không có giấy phép lấy xe, sử dụng nồng độ cồn khi tham gia giao thông.",spk_21_0117,male,21_0170.wav,train-00015-of-00103.parquet,data/processed/audio_16k/train/Northern/21_0170.wav,downloaded,641260
train:21_0171.wav,train,North,Northern,21,YenBai,21_0171.wav,"với lại thời gian, trong thời gian này là thời gian cận kề Tết, nên là người dân tham gia giao thông vi phạm. Chúng tôi đã xử lý và để đảm bảo quần chúng nhân dân trên địa bàn ăn Tết theo đúng quy định.",spk_21_0117,male,21_0171.wav,train-00015-of-00103.parquet,data/processed/audio_16k/train/Northern/21_0171.wav,downloaded,507052
