sample_id,source_split,label,filename,audio_status
train:30_0012.wav,train,Northern,30_0012.wav,not_selected_under_data_budget
train:30_0013.wav,train,Northern,30_0013.wav,not_selected_under_data_budget
train:30_0014.wav,train,Northern,30_0014.wav,not_selected_under_data_budget
train:30_0015.wav,train,Northern,30_0015.wav,not_selected_under_data_budget
train:30_0016.wav,train,Northern,30_0016.wav,not_selected_under_data_budget
train:30_0017.wav,train,Northern,30_0017.wav,not_selected_under_data_budget
train:30_0018.wav,train,Northern,30_0018.wav,not_selected_under_data_budget
train:30_0019.wav,train,Northern,30_0019.wav,not_selected_under_data_budget
train:30_0020.wav,train,Northern,30_0020.wav,not_selected_under_data_budget
train:30_0021.wav,train,Northern,30_0021.wav,not_selected_under_data_budget
train:30_0022.wav,train,Northern,30_0022.wav,not_selected_under_data_budget
train:30_0023.wav,train,Northern,30_0023.wav,not_selected_under_data_budget
train:30_0024.wav,train,Northern,30_0024.wav,not_selected_under_data_budget
train:30_0025.wav,train,Northern,30_0025.wav,not_selected_under_data_budget
train:30_0026.wav,train,Northern,30_0026.wav,not_selected_under_data_budget
train:30_0027.wav,train,Northern,30_0027.wav,not_selected_under_data_budget
train:30_0028.wav,train,Northern,30_0028.wav,not_selected_under_data_budget
train:30_0029.wav,train,Northern,30_0029.wav,not_selected_under_data_budget
train:30_0030.wav,train,Northern,30_0030.wav,not_selected_under_data_budget
train:30_0031.wav,train,Northern,30_0031.wav,not_selected_under_data_budget
train:30_0032.wav,train,Northern,30_0032.wav,not_selected_under_data_budget
train:30_0033.wav,train,Northern,30_0033.wav,not_selected_under_data_budget
train:30_0034.wav,train,Northern,30_0034.wav,not_selected_under_data_budget
train:30_0035.wav,train,Northern,30_0035.wav,not_selected_under_data_budget
train:30_0036.wav,train,Northern,30_0036.wav,not_selected_under_data_budget
train:30_0037.wav,train,Northern,30_0037.wav,not_selected_under_data_budget
train:30_0038.wav,train,Northern,30_0038.wav,not_selected_under_data_budget
train:30_0039.wav,train,Northern,30_0039.wav,not_selected_under_data_budget
train:30_0040.wav,train,Northern,30_0040.wav,not_selected_under_data_budget
train:30_0041.wav,train,Northern,30_0041.wav,not_selected_under_data_budget
train:30_0042.wav,train,Northern,30_0042.wav,not_selected_under_data_budget
train:30_0043.wav,train,Northern,30_0043.wav,not_selected_under_data_budget
train:34_0088.wav,train,Northern,34_0088.wav,not_selected_under_data_budget
train:34_0089.wav,train,Northern,34_0089.wav,not_selected_under_data_budget
train:34_0090.wav,train,Northern,34_0090.wav,not_selected_under_data_budget
train:34_0091.wav,train,Northern,34_0091.wav,not_selected_under_data_budget
train:34_0092.wav,train,Northern,34_0092.wav,not_selected_under_data_budget
train:34_0093.wav,train,Northern,34_0093.wav,not_selected_under_data_budget
train:34_0094.wav,train,Northern,34_0094.wav,not_selected_under_data_budget
train:34_0095.wav,train,Northern,34_0095.wav,not_selected_under_data_budget
train:34_0096.wav,train,Northern,34_0096.wav,not_selected_under_data_budget
train:34_0097.wav,train,Northern,34_0097.wav,not_selected_under_data_budget
train:34_0098.wav,train,Northern,34_0098.wav,not_selected_under_data_budget
train:34_0099.wav,train,Northern,34_0099.wav,not_selected_under_data_budget
train:34_0100.wav,train,Northern,34_0100.wav,not_selected_under_data_budget
train:34_0101.wav,train,Northern,34_0101.wav,not_selected_under_data_budget
train:34_0102.wav,train,Northern,34_0102.wav,not_selected_under_data_budget
train:34_0103.wav,train,Northern,34_0103.wav,not_selected_under_data_budget
train:34_0104.wav,train,Northern,34_0104.wav,not_selected_under_data_budget
train:34_0105.wav,train,Northern,34_0105.wav,not_selected_under_data_budget
train:34_0106.wav,train,Northern,34_0106.wav,not_selected_under_data_budget
train:34_0107.wav,train,Northern,34_0107.wav,not_selected_under_data_budget
train:34_0108.wav,train,Northern,34_0108.wav,not_selected_under_data_budget
train:34_0109.wav,train,Northern,34_0109.wav,not_selected_under_data_budget
train:34_0110.wav,train,Northern,34_0110.wav,not_selected_under_data_budget
train:34_0111.wav,train,Northern,34_0111.wav,not_selected_under_data_budget
train:34_0112.wav,train,Northern,34_0112.wav,not_selected_under_data_budget
train:34_0113.wav,train,Northern,34_0113.wav,not_selected_under_data_budget
train:34_0114.wav,train,Northern,34_0114.wav,not_selected_under_data_budget
train:34_0115.wav,train,Northern,34_0115.wav,not_selected_under_data_budget
train:34_0116.wav,train,Northern,34_0116.wav,not_selected_under_data_budget
train:34_0117.wav,train,Northern,34_0117.wav,not_selected_under_data_budget
train:34_0118.wav,train,Northern,34_0118.wav,not_selected_under_data_budget
train:34_0119.wav,train,Northern,34_0119.wav,not_selected_under_data_budget
train:34_0120.wav,train,Northern,34_0120.wav,not_selected_under_data_budget
train:34_0121.wav,train,Northern,34_0121.wav,not_selected_under_data_budget
train:34_0122.wav,train,Northern,34_0122.wav,not_selected_under_data_budget
train:34_0123.wav,train,Northern,34_0123.wav,not_selected_under_data_budget
train:34_0124.wav,train,Northern,34_0124.wav,not_selected_under_data_budget
train:34_0125.wav,train,Northern,34_0125.wav,not_selected_under_data_budget
train:34_0126.wav,train,Northern,34_0126.wav,not_selected_under_data_budget
train:34_0127.wav,train,Northern,34_0127.wav,not_selected_under_data_budget
train:34_0128.wav,train,Northern,34_0128.wav,not_selected_under_data_budget
train:34_0129.wav,train,Northern,34_0129.wav,not_selected_under_data_budget
train:34_0130.wav,train,Northern,34_0130.wav,not_selected_under_data_budget
train:34_0131.wav,train,Northern,34_0131.wav,not_selected_under_data_budget
train:34_0132.wav,train,Northern,34_0132.wav,not_selected_under_data_budget
train:34_0133.wav,train,Northern,34_0133.wav,not_selected_under_data_budget
train:34_0134.wav,train,Northern,34_0134.wav,not_selected_under_data_budget
train:34_0135.wav,train,Northern,34_0135.wav,not_selected_under_data_budget
train:34_0136.wav,train,Northern,34_0136.wav,not_selected_under_data_budget
train:34_0137.wav,train,Northern,34_0137.wav,not_selected_under_data_budget
train:34_0138.wav,train,Northern,34_0138.wav,not_selected_under_data_budget
train:34_0139.wav,train,Northern,34_0139.wav,not_selected_under_data_budget
train:34_0140.wav,train,Northern,34_0140.wav,not_selected_under_data_budget
train:34_0141.wav,train,Northern,34_0141.wav,not_selected_under_data_budget
train:34_0142.wav,train,Northern,34_0142.wav,not_selected_under_data_budget
train:34_0143.wav,train,Northern,34_0143.wav,not_selected_under_data_budget
train:34_0144.wav,train,Northern,34_0144.wav,not_selected_under_data_budget
train:34_0145.wav,train,Northern,34_0145.wav,not_selected_under_data_budget
train:34_0146.wav,train,Northern,34_0146.wav,not_selected_under_data_budget
train:34_0147.wav,train,Northern,34_0147.wav,not_selected_under_data_budget
train:34_0148.wav,train,Northern,34_0148.wav,not_selected_under_data_budget
train:34_0149.wav,train,Northern,34_0149.wav,not_selected_under_data_budget
train:34_0150.wav,train,Northern,34_0150.wav,not_selected_under_data_budget
train:34_0151.wav,train,Northern,34_0151.wav,not_selected_under_data_budget
train:34_0152.wav,train,Northern,34_0152.wav,not_selected_under_data_budget
train:34_0153.wav,train,Northern,34_0153.wav,not_selected_under_data_budget
train:34_0154.wav,train,Northern,34_0154.wav,not_selected_under_data_budget
train:34_0155.wav,train,Northern,34_0155.wav,not_selected_under_data_budget
train:34_0156.wav,train,Northern,34_0156.wav,not_selected_under_data_budget
train:34_0157.wav,train,Northern,34_0157.wav,not_selected_under_data_budget
train:34_0158.wav,train,Northern,34_0158.wav,not_selected_under_data_budget
train:34_0159.wav,train,Northern,34_0159.wav,not_selected_under_data_budget
train:34_0160.wav,train,Northern,34_0160.wav,not_selected_under_data_budget
train:34_0161.wav,train,Northern,34_0161.wav,not_selected_under_data_budget
train:34_0162.wav,train,Northern,34_0162.wav,not_selected_under_data_budget
train:34_0163.wav,train,Northern,34_0163.wav,not_selected_under_data_budget
train:34_0164.wav,train,Northern,34_0164.wav,not_selected_under_data_budget
train:34_0165.wav,train,Northern,34_0165.wav,not_selected_under_data_budget
train:34_0166.wav,train,Northern,34_0166.wav,not_selected_under_data_budget
train:34_0167.wav,train,Northern,34_0167.wav,not_selected_under_data_budget
train:34_0168.wav,train,Northern,34_0168.wav,not_selected_under_data_budget
train:34_0169.wav,train,Northern,34_0169.wav,not_selected_under_data_budget
train:34_0170.wav,train,Northern,34_0170.wav,not_selected_under_data_budget
train:34_0171.wav,train,Northern,34_0171.wav,not_selected_under_data_budget
train:34_0172.wav,train,Northern,34_0172.wav,not_selected_under_data_budget
train:34_0173.wav,train,Northern,34_0173.wav,not_selected_under_data_budget
train:34_0174.wav,train,Northern,34_0174.wav,not_selected_under_data_budget
train:34_0175.wav,train,Northern,34_0175.wav,not_selected_under_data_budget
train:34_0176.wav,train,Northern,34_0176.wav,not_selected_under_data_budget
train:34_0177.wav,train,Northern,34_0177.wav,not_selected_under_data_budget
train:34_0178.wav,train,Northern,34_0178.wav,not_selected_under_data_budget
train:34_0179.wav,train,Northern,34_0179.wav,not_selected_under_data_budget
train:34_0180.wav,train,Northern,34_0180.wav,not_selected_under_data_budget
train:34_0181.wav,train,Northern,34_0181.wav,not_selected_under_data_budget
train:34_0182.wav,train,Northern,34_0182.wav,not_selected_under_data_budget
train:34_0183.wav,train,Northern,34_0183.wav,not_selected_under_data_budget
train:34_0184.wav,train,Northern,34_0184.wav,not_selected_under_data_budget
train:34_0185.wav,train,Northern,34_0185.wav,not_selected_under_data_budget
train:34_0186.wav,train,Northern,34_0186.wav,not_selected_under_data_budget
train:34_0187.wav,train,Northern,34_0187.wav,not_selected_under_data_budget
train:34_0188.wav,train,Northern,34_0188.wav,not_selected_under_data_budget
train:34_0189.wav,train,Northern,34_0189.wav,not_selected_under_data_budget
train:34_0190.wav,train,Northern,34_0190.wav,not_selected_under_data_budget
train:34_0191.wav,train,Northern,34_0191.wav,not_selected_under_data_budget
train:34_0192.wav,train,Northern,34_0192.wav,not_selected_under_data_budget
train:34_0193.wav,train,Northern,34_0193.wav,not_selected_under_data_budget
train:34_0194.wav,train,Northern,34_0194.wav,not_selected_under_data_budget
train:34_0195.wav,train,Northern,34_0195.wav,not_selected_under_data_budget
train:34_0196.wav,train,Northern,34_0196.wav,not_selected_under_data_budget
train:34_0197.wav,train,Northern,34_0197.wav,not_selected_under_data_budget
train:34_0198.wav,train,Northern,34_0198.wav,not_selected_under_data_budget
train:34_0199.wav,train,Northern,34_0199.wav,not_selected_under_data_budget
train:34_0200.wav,train,Northern,34_0200.wav,not_selected_under_data_budget
train:34_0201.wav,train,Northern,34_0201.wav,not_selected_under_data_budget
train:34_0202.wav,train,Northern,34_0202.wav,not_selected_under_data_budget
train:34_0203.wav,train,Northern,34_0203.wav,not_selected_under_data_budget
train:34_0204.wav,train,Northern,34_0204.wav,not_selected_under_data_budget
train:34_0205.wav,train,Northern,34_0205.wav,not_selected_under_data_budget
train:34_0206.wav,train,Northern,34_0206.wav,not_selected_under_data_budget
train:34_0207.wav,train,Northern,34_0207.wav,not_selected_under_data_budget
train:34_0208.wav,train,Northern,34_0208.wav,not_selected_under_data_budget
train:34_0209.wav,train,Northern,34_0209.wav,not_selected_under_data_budget
train:34_0210.wav,train,Northern,34_0210.wav,not_selected_under_data_budget
train:34_0211.wav,train,Northern,34_0211.wav,not_selected_under_data_budget
train:34_0212.wav,train,Northern,34_0212.wav,not_selected_under_data_budget
train:34_0213.wav,train,Northern,34_0213.wav,not_selected_under_data_budget
train:34_0214.wav,train,Northern,34_0214.wav,not_selected_under_data_budget
train:34_0215.wav,train,Northern,34_0215.wav,not_selected_under_data_budget
train:34_0216.wav,train,Northern,34_0216.wav,not_selected_under_data_budget
train:34_0217.wav,train,Northern,34_0217.wav,not_selected_under_data_budget
train:34_0218.wav,train,Northern,34_0218.wav,not_selected_under_data_budget
train:34_0219.wav,train,Northern,34_0219.wav,not_selected_under_data_budget
train:34_0220.wav,train,Northern,34_0220.wav,not_selected_under_data_budget
train:34_0221.wav,train,Northern,34_0221.wav,not_selected_under_data_budget
train:34_0222.wav,train,Northern,34_0222.wav,not_selected_under_data_budget
train:34_0223.wav,train,Northern,34_0223.wav,not_selected_under_data_budget
train:34_0224.wav,train,Northern,34_0224.wav,not_selected_under_data_budget
train:34_0225.wav,train,Northern,34_0225.wav,not_selected_under_data_budget
train:34_0226.wav,train,Northern,34_0226.wav,not_selected_under_data_budget
train:34_0227.wav,train,Northern,34_0227.wav,not_selected_under_data_budget
train:34_0228.wav,train,Northern,34_0228.wav,not_selected_under_data_budget
train:34_0229.wav,train,Northern,34_0229.wav,not_selected_under_data_budget
train:34_0231.wav,train,Northern,34_0231.wav,not_selected_under_data_budget
train:34_0232.wav,train,Northern,34_0232.wav,not_selected_under_data_budget
train:35_0001.wav,train,Northern,35_0001.wav,not_selected_under_data_budget
train:35_0002.wav,train,Northern,35_0002.wav,not_selected_under_data_budget
train:35_0003.wav,train,Northern,35_0003.wav,not_selected_under_data_budget
train:35_0004.wav,train,Northern,35_0004.wav,not_selected_under_data_budget
train:35_0005.wav,train,Northern,35_0005.wav,not_selected_under_data_budget
train:35_0006.wav,train,Northern,35_0006.wav,not_selected_under_data_budget
train:35_0007.wav,train,Northern,35_0007.wav,not_selected_under_data_budget
train:35_0008.wav,train,Northern,35_0008.wav,not_selected_under_data_budget
train:35_0009.wav,train,Northern,35_0009.wav,not_selected_under_data_budget
train:35_0010.wav,train,Northern,35_0010.wav,not_selected_under_data_budget
train:35_0011.wav,train,Northern,35_0011.wav,not_selected_under_data_budget
train:35_0012.wav,train,Northern,35_0012.wav,not_selected_under_data_budget
train:35_0013.wav,train,Northern,35_0013.wav,not_selected_under_data_budget
train:35_0014.wav,train,Northern,35_0014.wav,not_selected_under_data_budget
train:35_0015.wav,train,Northern,35_0015.wav,not_selected_under_data_budget
train:35_0016.wav,train,Northern,35_0016.wav,not_selected_under_data_budget
train:35_0017.wav,train,Northern,35_0017.wav,not_selected_under_data_budget
train:35_0018.wav,train,Northern,35_0018.wav,not_selected_under_data_budget
train:35_0019.wav,train,Northern,35_0019.wav,not_selected_under_data_budget
train:35_0020.wav,train,Northern,35_0020.wav,not_selected_under_data_budget
train:35_0021.wav,train,Northern,35_0021.wav,not_selected_under_data_budget
train:35_0022.wav,train,Northern,35_0022.wav,not_selected_under_data_budget
train:35_0023.wav,train,Northern,35_0023.wav,not_selected_under_data_budget
train:35_0024.wav,train,Northern,35_0024.wav,not_selected_under_data_budget
train:35_0025.wav,train,Northern,35_0025.wav,not_selected_under_data_budget
train:35_0026.wav,train,Northern,35_0026.wav,not_selected_under_data_budget
train:35_0027.wav,train,Northern,35_0027.wav,not_selected_under_data_budget
train:35_0028.wav,train,Northern,35_0028.wav,not_selected_under_data_budget
train:35_0029.wav,train,Northern,35_0029.wav,not_selected_under_data_budget
train:35_0030.wav,train,Northern,35_0030.wav,not_selected_under_data_budget
train:35_0031.wav,train,Northern,35_0031.wav,not_selected_under_data_budget
train:35_0032.wav,train,Northern,35_0032.wav,not_selected_under_data_budget
train:35_0033.wav,train,Northern,35_0033.wav,not_selected_under_data_budget
train:35_0034.wav,train,Northern,35_0034.wav,not_selected_under_data_budget
train:35_0035.wav,train,Northern,35_0035.wav,not_selected_under_data_budget
train:35_0036.wav,train,Northern,35_0036.wav,not_selected_under_data_budget
train:35_0037.wav,train,Northern,35_0037.wav,not_selected_under_data_budget
train:35_0038.wav,train,Northern,35_0038.wav,not_selected_under_data_budget
train:35_0039.wav,train,Northern,35_0039.wav,not_selected_under_data_budget
train:35_0040.wav,train,Northern,35_0040.wav,not_selected_under_data_budget
train:35_0041.wav,train,Northern,35_0041.wav,not_selected_under_data_budget
train:35_0042.wav,train,Northern,35_0042.wav,not_selected_under_data_budget
train:35_0043.wav,train,Northern,35_0043.wav,not_selected_under_data_budget
train:35_0044.wav,train,Northern,35_0044.wav,not_selected_under_data_budget
train:35_0045.wav,train,Northern,35_0045.wav,not_selected_under_data_budget
train:35_0046.wav,train,Northern,35_0046.wav,not_selected_under_data_budget
train:35_0047.wav,train,Northern,35_0047.wav,not_selected_under_data_budget
train:35_0048.wav,train,Northern,35_0048.wav,not_selected_under_data_budget
train:35_0049.wav,train,Northern,35_0049.wav,not_selected_under_data_budget
train:35_0050.wav,train,Northern,35_0050.wav,not_selected_under_data_budget
train:35_0051.wav,train,Northern,35_0051.wav,not_selected_under_data_budget
train:35_0052.wav,train,Northern,35_0052.wav,not_selected_under_data_budget
train:35_0053.wav,train,Northern,35_0053.wav,not_selected_under_data_budget
train:35_0054.wav,train,Northern,35_0054.wav,not_selected_under_data_budget
train:35_0055.wav,train,Northern,35_0055.wav,not_selected_under_data_budget
train:35_0056.wav,train,Northern,35_0056.wav,not_selected_under_data_budget
train:35_0057.wav,train,Northern,35_0057.wav,not_selected_under_data_budget
train:35_0058.wav,train,Northern,35_0058.wav,not_selected_under_data_budget
train:35_0059.wav,train,Northern,35_0059.wav,not_selected_under_data_budget
train:35_0060.wav,train,Northern,35_0060.wav,not_selected_under_data_budget
train:35_0061.wav,train,Northern,35_0061.wav,not_selected_under_data_budget
train:35_0062.wav,train,Northern,35_0062.wav,not_selected_under_data_budget
train:35_0063.wav,train,Northern,35_0063.wav,not_selected_under_data_budget
train:35_0064.wav,train,Northern,35_0064.wav,not_selected_under_data_budget
train:35_0065.wav,train,Northern,35_0065.wav,not_selected_under_data_budget
train:35_0066.wav,train,Northern,35_0066.wav,not_selected_under_data_budget
train:35_0067.wav,train,Northern,35_0067.wav,not_selected_under_data_budget
train:35_0068.wav,train,Northern,35_0068.wav,not_selected_under_data_budget
train:35_0069.wav,train,Northern,35_0069.wav,not_selected_under_data_budget
train:35_0070.wav,train,Northern,35_0070.wav,not_selected_under_data_budget
train:35_0071.wav,train,Northern,35_0071.wav,not_selected_under_data_budget
train:35_0072.wav,train,Northern,35_0072.wav,not_selected_under_data_budget
train:35_0073.wav,train,Northern,35_0073.wav,not_selected_under_data_budget
train:35_0074.wav,train,Northern,35_0074.wav,not_selected_under_data_budget
train:35_0075.wav,train,Northern,35_0075.wav,not_selected_under_data_budget
train:35_0076.wav,train,Northern,35_0076.wav,not_selected_under_data_budget
train:35_0077.wav,train,Northern,35_0077.wav,not_selected_under_data_budget
train:35_0078.wav,train,Northern,35_0078.wav,not_selected_under_data_budget
train:35_0079.wav,train,Northern,35_0079.wav,not_selected_under_data_budget
train:35_0080.wav,train,Northern,35_0080.wav,not_selected_under_data_budget
train:35_0081.wav,train,Northern,35_0081.wav,not_selected_under_data_budget
train:35_0082.wav,train,Northern,35_0082.wav,not_selected_under_data_budget
train:35_0083.wav,train,Northern,35_0083.wav,not_selected_under_data_budget
train:35_0084.wav,train,Northern,35_0084.wav,not_selected_under_data_budget
train:35_0085.wav,train,Northern,35_0085.wav,not_selected_under_data_budget
train:35_0086.wav,train,Northern,35_0086.wav,not_selected_under_data_budget
train:35_0087.wav,train,Northern,35_0087.wav,not_selected_under_data_budget
train:35_0088.wav,train,Northern,35_0088.wav,not_selected_under_data_budget
train:35_0089.wav,train,Northern,35_0089.wav,not_selected_under_data_budget
train:35_0090.wav,train,Northern,35_0090.wav,not_selected_under_data_budget
train:35_0091.wav,train,Northern,35_0091.wav,not_selected_under_data_budget
train:35_0092.wav,train,Northern,35_0092.wav,not_selected_under_data_budget
train:35_0093.wav,train,Northern,35_0093.wav,not_selected_under_data_budget
train:35_0094.wav,train,Northern,35_0094.wav,not_selected_under_data_budget
train:35_0095.wav,train,Northern,35_0095.wav,not_selected_under_data_budget
train:35_0096.wav,train,Northern,35_0096.wav,not_selected_under_data_budget
train:35_0097.wav,train,Northern,35_0097.wav,not_selected_under_data_budget
train:35_0098.wav,train,Northern,35_0098.wav,not_selected_under_data_budget
train:35_0099.wav,train,Northern,35_0099.wav,not_selected_under_data_budget
train:35_0100.wav,train,Northern,35_0100.wav,not_selected_under_data_budget
train:35_0101.wav,train,Northern,35_0101.wav,not_selected_under_data_budget
train:35_0102.wav,train,Northern,35_0102.wav,not_selected_under_data_budget
train:35_0103.wav,train,Northern,35_0103.wav,not_selected_under_data_budget
train:35_0104.wav,train,Northern,35_0104.wav,not_selected_under_data_budget
train:35_0105.wav,train,Northern,35_0105.wav,not_selected_under_data_budget
train:35_0106.wav,train,Northern,35_0106.wav,not_selected_under_data_budget
train:35_0107.wav,train,Northern,35_0107.wav,not_selected_under_data_budget
train:35_0108.wav,train,Northern,35_0108.wav,not_selected_under_data_budget
train:35_0109.wav,train,Northern,35_0109.wav,not_selected_under_data_budget
train:35_0110.wav,train,Northern,35_0110.wav,not_selected_under_data_budget
train:35_0111.wav,train,Northern,35_0111.wav,not_selected_under_data_budget
train:35_0112.wav,train,Northern,35_0112.wav,not_selected_under_data_budget
train:35_0113.wav,train,Northern,35_0113.wav,not_selected_under_data_budget
train:35_0114.wav,train,Northern,35_0114.wav,not_selected_under_data_budget
train:35_0115.wav,train,Northern,35_0115.wav,not_selected_under_data_budget
train:35_0116.wav,train,Northern,35_0116.wav,not_selected_under_data_budget
train:35_0117.wav,train,Northern,35_0117.wav,not_selected_under_data_budget
train:35_0118.wav,train,Northern,35_0118.wav,not_selected_under_data_budget
train:35_0119.wav,train,Northern,35_0119.wav,not_selected_under_data_budget
train:35_0120.wav,train,Northern,35_0120.wav,not_selected_under_data_budget
train:35_0121.wav,train,Northern,35_0121.wav,not_selected_under_data_budget
train:35_0122.wav,train,Northern,35_0122.wav,not_selected_under_data_budget
train:35_0123.wav,train,Northern,35_0123.wav,not_selected_under_data_budget
train:35_0124.wav,train,Northern,35_0124.wav,not_selected_under_data_budget
train:35_0125.wav,train,Northern,35_0125.wav,not_selected_under_data_budget
train:35_0126.wav,train,Northern,35_0126.wav,not_selected_under_data_budget
train:35_0127.wav,train,Northern,35_0127.wav,not_selected_under_data_budget
train:35_0128.wav,train,Northern,35_0128.wav,not_selected_under_data_budget
train:35_0129.wav,train,Northern,35_0129.wav,not_selected_under_data_budget
train:35_0130.wav,train,Northern,35_0130.wav,not_selected_under_data_budget
train:35_0131.wav,train,Northern,35_0131.wav,not_selected_under_data_budget
train:35_0132.wav,train,Northern,35_0132.wav,not_selected_under_data_budget
train:35_0133.wav,train,Northern,35_0133.wav,not_selected_under_data_budget
train:35_0134.wav,train,Northern,35_0134.wav,not_selected_under_data_budget
train:35_0135.wav,train,Northern,35_0135.wav,not_selected_under_data_budget
train:35_0136.wav,train,Northern,35_0136.wav,not_selected_under_data_budget
train:35_0137.wav,train,Northern,35_0137.wav,not_selected_under_data_budget
train:35_0138.wav,train,Northern,35_0138.wav,not_selected_under_data_budget
train:35_0139.wav,train,Northern,35_0139.wav,not_selected_under_data_budget
train:35_0140.wav,train,Northern,35_0140.wav,not_selected_under_data_budget
train:35_0141.wav,train,Northern,35_0141.wav,not_selected_under_data_budget
train:35_0142.wav,train,Northern,35_0142.wav,not_selected_under_data_budget
train:35_0143.wav,train,Northern,35_0143.wav,not_selected_under_data_budget
train:35_0144.wav,train,Northern,35_0144.wav,not_selected_under_data_budget
train:35_0145.wav,train,Northern,35_0145.wav,not_selected_under_data_budget
train:35_0146.wav,train,Northern,35_0146.wav,not_selected_under_data_budget
train:35_0147.wav,train,Northern,35_0147.wav,not_selected_under_data_budget
train:35_0148.wav,train,Northern,35_0148.wav,not_selected_under_data_budget
train:35_0149.wav,train,Northern,35_0149.wav,not_selected_under_data_budget
train:35_0150.wav,train,Northern,35_0150.wav,not_selected_under_data_budget
train:35_0151.wav,train,Northern,35_0151.wav,not_selected_under_data_budget
train:35_0152.wav,train,Northern,35_0152.wav,not_selected_under_data_budget
train:35_0153.wav,train,Northern,35_0153.wav,not_selected_under_data_budget
train:35_0154.wav,train,Northern,35_0154.wav,not_selected_under_data_budget
train:35_0155.wav,train,Northern,35_0155.wav,not_selected_under_data_budget
train:35_0156.wav,train,Northern,35_0156.wav,not_selected_under_data_budget
train:35_0157.wav,train,Northern,35_0157.wav,not_selected_under_data_budget
train:35_0158.wav,train,Northern,35_0158.wav,not_selected_under_data_budget
train:35_0159.wav,train,Northern,35_0159.wav,not_selected_under_data_budget
train:35_0160.wav,train,Northern,35_0160.wav,not_selected_under_data_budget
train:35_0161.wav,train,Northern,35_0161.wav,not_selected_under_data_budget
train:35_0162.wav,train,Northern,35_0162.wav,not_selected_under_data_budget
train:35_0163.wav,train,Northern,35_0163.wav,not_selected_under_data_budget
train:35_0164.wav,train,Northern,35_0164.wav,not_selected_under_data_budget
train:35_0165.wav,train,Northern,35_0165.wav,not_selected_under_data_budget
train:35_0166.wav,train,Northern,35_0166.wav,not_selected_under_data_budget
train:35_0167.wav,train,Northern,35_0167.wav,not_selected_under_data_budget
train:35_0168.wav,train,Northern,35_0168.wav,not_selected_under_data_budget
train:35_0169.wav,train,Northern,35_0169.wav,not_selected_under_data_budget
train:35_0170.wav,train,Northern,35_0170.wav,not_selected_under_data_budget
train:35_0171.wav,train,Northern,35_0171.wav,not_selected_under_data_budget
train:35_0172.wav,train,Northern,35_0172.wav,not_selected_under_data_budget
train:35_0173.wav,train,Northern,35_0173.wav,not_selected_under_data_budget
train:35_0174.wav,train,Northern,35_0174.wav,not_selected_under_data_budget
train:35_0175.wav,train,Northern,35_0175.wav,not_selected_under_data_budget
train:35_0176.wav,train,Northern,35_0176.wav,not_selected_under_data_budget
train:35_0177.wav,train,Northern,35_0177.wav,not_selected_under_data_budget
train:35_0178.wav,train,Northern,35_0178.wav,not_selected_under_data_budget
train:35_0179.wav,train,Northern,35_0179.wav,not_selected_under_data_budget
train:35_0180.wav,train,Northern,35_0180.wav,not_selected_under_data_budget
train:35_0181.wav,train,Northern,35_0181.wav,not_selected_under_data_budget
train:35_0182.wav,train,Northern,35_0182.wav,not_selected_under_data_budget
train:35_0183.wav,train,Northern,35_0183.wav,not_selected_under_data_budget
train:35_0184.wav,train,Northern,35_0184.wav,not_selected_under_data_budget
train:35_0185.wav,train,Northern,35_0185.wav,not_selected_under_data_budget
train:35_0186.wav,train,Northern,35_0186.wav,not_selected_under_data_budget
train:35_0187.wav,train,Northern,35_0187.wav,not_selected_under_data_budget
train:35_0188.wav,train,Northern,35_0188.wav,not_selected_under_data_budget
train:35_0189.wav,train,Northern,35_0189.wav,not_selected_under_data_budget
train:35_0190.wav,train,Northern,35_0190.wav,not_selected_under_data_budget
train:35_0191.wav,train,Northern,35_0191.wav,not_selected_under_data_budget
train:35_0192.wav,train,Northern,35_0192.wav,not_selected_under_data_budget
train:35_0193.wav,train,Northern,35_0193.wav,not_selected_under_data_budget
train:35_0194.wav,train,Northern,35_0194.wav,not_selected_under_data_budget
train:35_0195.wav,train,Northern,35_0195.wav,not_selected_under_data_budget
train:35_0196.wav,train,Northern,35_0196.wav,not_selected_under_data_budget
train:35_0197.wav,train,Northern,35_0197.wav,not_selected_under_data_budget
train:35_0198.wav,train,Northern,35_0198.wav,not_selected_under_data_budget
train:35_0199.wav,train,Northern,35_0199.wav,not_selected_under_data_budget
train:35_0200.wav,train,Northern,35_0200.wav,not_selected_under_data_budget
train:35_0201.wav,train,Northern,35_0201.wav,not_selected_under_data_budget
train:35_0202.wav,train,Northern,35_0202.wav,not_selected_under_data_budget
train:35_0203.wav,train,Northern,35_0203.wav,not_selected_under_data_budget
train:35_0204.wav,train,Northern,35_0204.wav,not_selected_under_data_budget
train:35_0205.wav,train,Northern,35_0205.wav,not_selected_under_data_budget
train:35_0206.wav,train,Northern,35_0206.wav,not_selected_under_data_budget
train:35_0207.wav,train,Northern,35_0207.wav,not_selected_under_data_budget
train:35_0208.wav,train,Northern,35_0208.wav,not_selected_under_data_budget
train:35_0209.wav,train,Northern,35_0209.wav,not_selected_under_data_budget
train:35_0210.wav,train,Northern,35_0210.wav,not_selected_under_data_budget
train:35_0211.wav,train,Northern,35_0211.wav,not_selected_under_data_budget
train:35_0212.wav,train,Northern,35_0212.wav,not_selected_under_data_budget
