sample_id,source_split,source_region,label,province_code,province_name,filename,text,speaker_id,gender,source_audio_path,source_parquet_file,audio_path,audio_status,audio_bytes,preprocessed_audio_path,preprocessing_status,original_duration_seconds,preprocessed_sample_rate,preprocessed_samples,preprocessed_duration_seconds,preprocessed_rms,preprocessed_peak
train:59_0213.wav,train,South,Southern,59,HoChiMinh,59_0213.wav,Mình cũng là một thành viên trong cái phường việc phát tự tâm là mình thấy thôi giúp đỡ nó không nhiều nhưng mà giúp cho bà con những hoàn cảnh khó khăn cùng với địa phương giúp cho bà con qua cái đợt dịch này.,spk_59_0183,male,59_0213.wav,train-00044-of-00103.parquet,data/processed/audio_16k/train/Southern/59_0213.wav,downloaded,401312,data/processed/audio_preprocessed_16s/train/Southern/59_0213.wav,preprocessed,12.539625,16000,256000,16.000000,0.070821,0.317108
train:59_0215.wav,train,South,Southern,59,HoChiMinh,59_0215.wav,"Cái quan điểm của thành phố thì muốn làm sao là cái mức hỗ trợ này nó nhanh chóng kịp thời đến với người lao động. Sở lao động sẽ tham mưu cho ủy ban cho các quận huyện, phường xã để giải quyết nhanh trong tháng bảy này.",spk_59_0184,male,59_0215.wav,train-00044-of-00103.parquet,data/processed/audio_16k/train/Southern/59_0215.wav,downloaded,498700,data/processed/audio_preprocessed_16s/train/Southern/59_0215.wav,preprocessed,15.583000,16000,256000,16.000000,0.078926,0.918304
train:59_0219.wav,train,South,Southern,59,HoChiMinh,59_0219.wav,"Trường Trung học Cơ sở Phan Châu Trinh đã tổ chức các công tác diễn tập để đảm bảo quy định giải phòng chống dịch. Hai lần về công tác diễn tập đến thời điểm này, cơ bản đã hoàn tất các công tác chuẩn bị và sẵn sàng để tổ chức cái kỳ thi tốt nghiệp Trung học Phổ Thông năm hai nghìn không trăm hai mốt.",spk_59_0187,male,59_0219.wav,train-00044-of-00103.parquet,data/processed/audio_16k/train/Southern/59_0219.wav,downloaded,540888,data/processed/audio_preprocessed_16s/train/Southern/59_0219.wav,preprocessed,16.901375,16000,256000,16.000000,0.081949,0.572083
train:59_0220.wav,train,South,Southern,59,HoChiMinh,59_0220.wav,"Chúng tôi đã yêu cầu một trăm phần trăm cán bộ, giáo viên, nhân viên và học sinh tham gia kỳ thi, khai báo y tế đầy đủ và cũng khuyến cáo cán bộ, giáo viên, nhân viên và học sinh trong thời gian chuẩn bị thi tốt nghiệp không ra khỏi khu vực và hạn chế tiếp xúc với những người bên ngoài.",spk_59_0188,female,59_0220.wav,train-00044-of-00103.parquet,data/processed/audio_16k/train/Southern/59_0220.wav,downloaded,626470,data/processed/audio_preprocessed_16s/train/Southern/59_0220.wav,preprocessed,19.575813,16000,256000,16.000000,0.079264,0.426544
train:59_0221.wav,train,South,Southern,59,HoChiMinh,59_0221.wav,Hai lần trước có lẽ là do cái hồi hộp thế nào đấy cho nên huyết áp cứ lên không tiêm được. Bác mong mỏi là muốn vắc xin về nhiều để chích cho bà con để mau chóng vượt qua dịch bệnh này.,spk_59_0189,male,59_0221.wav,train-00044-of-00103.parquet,data/processed/audio_16k/train/Southern/59_0221.wav,downloaded,432772,data/processed/audio_preprocessed_16s/train/Southern/59_0221.wav,preprocessed,13.522750,16000,256000,16.000000,0.073355,0.569153
train:59_0222.wav,train,South,Southern,59,HoChiMinh,59_0222.wav,"Điểm tiêm của tôi cũng đã chuẩn bị đầy đủ trang thiết bị, vật tư y tế để làm sao đảm bảo tốt nhất việc chăm sóc sức khỏe trước và sau tiêm cho các đối tượng người lớn tuổi tiêm tại đây. Giường có cả bình oxy để mà theo dõi và đảm bảo năng suất tiêm.",spk_59_0190,male,59_0222.wav,train-00044-of-00103.parquet,data/processed/audio_16k/train/Southern/59_0222.wav,downloaded,483832,data/processed/audio_preprocessed_16s/train/Southern/59_0222.wav,preprocessed,15.118375,16000,256000,16.000000,0.077744,0.919006
train:73_0055.wav,train,Central,Central,73,QuangBinh,73_0055.wav,Cho nên ông đã triển khai thêm một cái diện tích trồng khoảng một ngàn cây nữa. Và có sự hỗ trợ của khuyến nông của tỉnh.,spk_73_0030,male,73_0055.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0055.wav,downloaded,377996,data/processed/audio_preprocessed_16s/train/Central/73_0055.wav,preprocessed,11.811000,16000,256000,16.000000,0.067951,0.672821
train:73_0056.wav,train,Central,Central,73,QuangBinh,73_0056.wav,"Quá trình trồng à chăm sóc thì hắn có một số khác biệt so với na truyền thống. Thứ nhất là mật độ. Mình khống chế cái mật độ đối với tầm khoảng độ ba mét nhân bốn mét, khoảng tám trăm ba mươi ba cây trên héc ta.",spk_73_0031,male,73_0056.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0056.wav,downloaded,406156,data/processed/audio_preprocessed_16s/train/Central/73_0056.wav,preprocessed,12.691000,16000,256000,16.000000,0.070432,0.656158
train:73_0058.wav,train,Central,Central,73,QuangBinh,73_0058.wav,"vào dịch COVID, cháu không có điện thoại để học nên cháu rất khó khăn. Nhưng nhờ các anh chị Đoàn xã đã tặng cho cháu một cái điện thoại để cháu học, tiếp thu bài, cháu rất cảm ơn các anh chị Đoàn xã.",spk_73_0032,female,73_0058.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0058.wav,downloaded,520448,data/processed/audio_preprocessed_16s/train/Central/73_0058.wav,preprocessed,16.262625,16000,256000,16.000000,0.079776,0.582489
train:73_0059.wav,train,Central,Central,73,QuangBinh,73_0059.wav,"Bản thân là một đoàn viên trong đoàn xã Đại Trạch, tôi thấy chương trình rửa xe, bán hàng, gây quỹ là một cái chương trình rất ý nghĩa và thiết thực nên tôi đã tham gia rất là nhiệt tình, mong muốn đóng góp một cái phần công sức nhỏ bé của mình để giúp đỡ những em có hoàn cảnh khó khăn ở trên địa bàn.",spk_73_0033,female,73_0059.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0059.wav,downloaded,592730,data/processed/audio_preprocessed_16s/train/Central/73_0059.wav,preprocessed,18.521438,16000,256000,16.000000,0.077801,0.567474
train:73_0061.wav,train,Central,Central,73,QuangBinh,73_0061.wav,Trong đó nổi bật là chương trình rửa xe và bán hàng gây quỹ nâng bước em đến trường của đoàn xã Đại Trạch.,spk_73_0034,male,73_0061.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0061.wav,downloaded,199532,data/processed/audio_preprocessed_16s/train/Central/73_0061.wav,preprocessed,6.234000,16000,256000,16.000000,0.048691,0.428589
train:73_0062.wav,train,Central,Central,73,QuangBinh,73_0062.wav,"Bên cạnh đó, tại các đơn vị khác cũng tổ chức rất nhiều hoạt động văn hóa, văn nghệ, thể dục, thể thao để gây quỹ góp phần thực hiện các chương trình an sinh xã hội tại địa phương",spk_73_0034,male,73_0062.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0062.wav,downloaded,381484,data/processed/audio_preprocessed_16s/train/Central/73_0062.wav,preprocessed,11.920000,16000,256000,16.000000,0.068482,0.557343
train:73_0063.wav,train,Central,Central,73,QuangBinh,73_0063.wav,"Tại cái đại hội lần thứ mười, nhiệm kỳ hai không hai mươi hai không hai lăm thì sau khi đánh giá tổng quan chung của toàn xã và cộng với cái việc mà ủy ban nhân dân tỉnh cùng với thành phố là lựa chọn du lịch dịch vụ là ngành kinh tế mũi nhọn của tỉnh, của thành phố.",spk_73_0035,male,73_0063.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0063.wav,downloaded,546412,data/processed/audio_preprocessed_16s/train/Central/73_0063.wav,preprocessed,17.074000,16000,256000,16.000000,0.078774,0.682526
train:73_0065.wav,train,Central,Central,73,QuangBinh,73_0065.wav,Xã rất là tạo điều kiện cho các anh các chị luôn luôn thăm hỏi đồng viên rồi hỏi để các cái khó khăn gì cần hỗ trợ. Ví dụ như vừa rồi ở ngay ở bên dưới này thì đang có cái công trình thi công là làm bờ kè thì sẽ rất là bất tiện cho khách tắm biển. Thì cũng khi mà mình nhìn thấy cái điều đấy thì có phản ảnh với bên xã thì xã cũng can thiệp để mà tạo cho khách có một con đường đi xuống biển. Cho nên mùa hè nay khách vẫn cảm thấy rất là vui.,spk_73_0036,female,73_0065.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0065.wav,downloaded,881966,data/processed/audio_preprocessed_16s/train/Central/73_0065.wav,preprocessed,27.560063,16000,256000,16.000000,0.079650,0.500122
train:73_0066.wav,train,Central,Central,73,QuangBinh,73_0066.wav,Lúc trước là hai vợ chồng là làm xưởng cưa gỗ mộc. Nhưng mà sau vào đây thì gần khu du lịch quá cho nên là phải chuyển đổi sang nghề đá nước để phục vụ cho các cái nhà hàng khách sạn ở gần biển á. Quá trình mình xây dựng hoạt động cơ sở thì bước đầu thì cũng rất là hơi khó khăn vì mới ra thị trường á. Nhưng giờ chư thì cũng ổn định rồi.,spk_73_0037,female,73_0066.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0066.wav,downloaded,660496,data/processed/audio_preprocessed_16s/train/Central/73_0066.wav,preprocessed,20.639125,16000,256000,16.000000,0.077178,0.490601
train:73_0067.wav,train,Central,Central,73,QuangBinh,73_0067.wav,"Trước tiên làm một người trong bản, mình phải uy tín để cho bà con nương tựa. Mình phải nghe tâm tư, nguyện vọng của bà con để mình đề xuất lên ở trên. Nhưng cái chi bà con khó khăn, những tâm nguyện nguyện vọng của bà con mà nếu không đạt được thì mình sẽ đưa lên đến cấp trên. Để cấp trên có chỉ hướng hướng dẫn để về cho từng hộ gia đình.",spk_73_0038,female,73_0067.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0067.wav,downloaded,779954,data/processed/audio_preprocessed_16s/train/Central/73_0067.wav,preprocessed,24.372187,16000,256000,16.000000,0.080783,0.654999
train:73_0068.wav,train,Central,Central,73,QuangBinh,73_0068.wav,"Tôi thì thường xuyên đi tuyên truyền vận động bà con nhân dân là vệ sinh, đường làng ngõ xóm, phân công và chia ra các tổ, các nhóm để bảo vệ con đường tự quản theo khu vực.",spk_73_0039,female,73_0068.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0068.wav,downloaded,516204,data/processed/audio_preprocessed_16s/train/Central/73_0068.wav,preprocessed,16.130000,16000,256000,16.000000,0.078408,0.479553
train:73_0069.wav,train,Central,Central,73,QuangBinh,73_0069.wav,Dân thì bầu chị Lệ lên thì chị nói cái chi ra thì sao dân đây cũng thực hiện lời của chị Lệ. Chị Lệ rất là tốt bụng và có uy tín với dân ạ.,spk_73_0040,female,73_0069.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0069.wav,downloaded,384292,data/processed/audio_preprocessed_16s/train/Central/73_0069.wav,preprocessed,12.007750,16000,256000,16.000000,0.067574,0.511963
train:73_0070.wav,train,Central,Central,73,QuangBinh,73_0070.wav,"Chúng tôi tạo điều kiện tốt nhất để cho các chị là thực hiện tốt cái chức năng nhiệm vụ của mình. Thứ nhất là thường xuyên là gửi đi các lớp tập huấn đào tạo bồi dưỡng, những người có uy tín. Rồi là mình chăm lo động viên, thăm hỏi, giúp đỡ về cái mặt cả tinh thần, lẫn vật chất để các chị có điều kiện để hoạt động công tác xã hội.",spk_73_0041,male,73_0070.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0070.wav,downloaded,815816,data/processed/audio_preprocessed_16s/train/Central/73_0070.wav,preprocessed,25.492875,16000,256000,16.000000,0.081164,0.655121
train:73_0071.wav,train,Central,Central,73,QuangBinh,73_0071.wav,Trong quá trình mình làm việc ở với công ty thì mình cũng đã tìm hiểu thêm về lập trình website và những cái ngôn ngữ về ngôn ngữ lập trình. Và những cái mình tìm hiểu đó hiện tại bây giờ rất là hữu ích với mình bởi vì đó là những việc mình làm hàng ngày.,spk_73_0042,male,73_0071.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0071.wav,downloaded,624820,data/processed/audio_preprocessed_16s/train/Central/73_0071.wav,preprocessed,19.524250,16000,256000,16.000000,0.077807,0.584290
train:73_0072.wav,train,Central,Central,73,QuangBinh,73_0072.wav,Cũng vui vẻ rồi cũng hòa nhập với cộng đồng thì nó đỡ mặc cảm với xã hội thì Dì cũng rất mừng.,spk_73_0043,female,73_0072.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0072.wav,downloaded,328072,data/processed/audio_preprocessed_16s/train/Central/73_0072.wav,preprocessed,10.250875,16000,256000,16.000000,0.062013,0.612366
train:73_0073.wav,train,Central,Central,73,QuangBinh,73_0073.wav,"Qua đài báo, qua tivi thấy rất là nhiều cái trường hợp cháy, nổ đã gây ra nhiều tai nạn, thương tâm. Thì phải nói trong nhà có một cái bình chữa cháy như thế này cũng là một cái điều mà cảm thấy an tâm để ,mà phòng cháy những khi mà có cái tai nạn xảy ra.",spk_73_0044,female,73_0073.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0073.wav,downloaded,590636,data/processed/audio_preprocessed_16s/train/Central/73_0073.wav,preprocessed,18.456000,16000,256000,16.000000,0.077140,0.610443
train:73_0074.wav,train,Central,Central,73,QuangBinh,73_0074.wav,"Được là công an thành phố, công an phường đã tổ chức tập huấn cho bà con nhân dân một buổi về tính năng, tác dụng, rồi cách sử dụng bình chữa cháy khi có hỏa hoạn xảy ra. Cho nên bà con cũng là tập trung đông đủ là nghe hướng dẫn và đã có cái thực hành tại nhà văn hóa của là tổ dân phố.",spk_73_0045,male,73_0074.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0074.wav,downloaded,837898,data/processed/audio_preprocessed_16s/train/Central/73_0074.wav,preprocessed,26.182938,16000,256000,16.000000,0.080049,0.593353
train:73_0075.wav,train,Central,Central,73,QuangBinh,73_0075.wav,"Lực lượng cảnh sát khu vực, công an viên đã xuống tận địa bàn, đến tận ngõ gõ tận nhà để hướng dẫn tuyên truyền người dân cách thức sử dụng bình nhà cháy. nên Ngoài các hình thức tuyên truyền truyền thống, ví dụ như các cuộc họp dân, các cuộc phát trên loa phóng thanh thì hiện nay thì cũng đã có nhiều hình thức tuyên truyền mới là tuyên truyền trên các cái trang thông tin điện tử, mạng xã hội, nhóm zalo, kết nối bình yên của các thành phố và công an các xã phường.",spk_73_0046,male,73_0075.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0075.wav,downloaded,913652,data/processed/audio_preprocessed_16s/train/Central/73_0075.wav,preprocessed,28.550250,16000,256000,16.000000,0.079570,0.789459
train:73_0076.wav,train,Central,Central,73,QuangBinh,73_0076.wav,"Trong thời gian tới, lực lượng công an tiếp tục tích cực tham mưu các ủy chính quyền, các cấp tuyên truyền, triển khai, vận động nhân rộng các mô hình này. Tôi hy vọng rằng, cùng với sự quan tâm vào cuộc quyết liệt chỉ đạo của các cơ quan chức năng và ý thức trách nhiệm của mỗi người dân thì các mô hình phong trào sẽ được mang lại hiệu quả cao hơn, góp phần hạn chế đến mức thấp nhất các sự cố cháy nổ và thiệt hại do cháy nổ gây ra.",spk_73_0047,male,73_0076.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0076.wav,downloaded,927030,data/processed/audio_preprocessed_16s/train/Central/73_0076.wav,preprocessed,28.968312,16000,256000,16.000000,0.080461,0.584686
train:73_0077.wav,train,Central,Central,73,QuangBinh,73_0077.wav,"Là một trong ba học sinh dân tộc thiểu số xuất, xuất sắc tiêu biểu được mời tham dự lễ tuyên dương thì em cảm thấy rất là vinh dự và tự hào. Khi được mời tham dự thì em được tiếp xúc và giao lưu về các bạn dân tộc thiểu số khác. Qua đó em cảm thấy được sự quan tâm sâu sắc của Đảng và Nhà nước cũng như là Ủy ban dân tộc đã quan tâm tới những sinh viên dân tộc thiểu số như bọn em.",spk_73_0048,male,73_0077.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0077.wav,downloaded,953458,data/processed/audio_preprocessed_16s/train/Central/73_0077.wav,preprocessed,29.794187,16000,256000,16.000000,0.083002,0.626495
train:73_0078.wav,train,Central,Central,73,QuangBinh,73_0078.wav,"Kinh tế của gia đình thì khó khăn, hỗ trợ cái phần hỗ trợ cho em thì được một phần nào thôi. Còn ngoài ra thì dì còn phải đi chạy, đi vay mượn anh em hàng xóm. Rồi dì bán thêm con lợn, con gà, rồi bán thêm cây keo, cây tràm, rồi cố gắng để trang trải làm sao cho em nó cố gắng, để động viên cho em nó học cho hết khóa học.",spk_73_0049,female,73_0078.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0078.wav,downloaded,800278,data/processed/audio_preprocessed_16s/train/Central/73_0078.wav,preprocessed,25.007313,16000,256000,16.000000,0.081079,0.493652
train:73_0079.wav,train,Central,Central,73,QuangBinh,73_0079.wav,Người dân tộc thiểu số thì còn nhiều khó khăn. Em muốn cải thiện kinh tế của gia đình nên em lựa chọn con đường học tập để phát triển bản thân cũng như giúp đỡ kinh tế gia đình sau này.,spk_73_0050,male,73_0079.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0079.wav,downloaded,493612,data/processed/audio_preprocessed_16s/train/Central/73_0079.wav,preprocessed,15.424000,16000,256000,16.000000,0.076125,0.720734
train:73_0080.wav,train,Central,Central,73,QuangBinh,73_0080.wav,Trong chương trình kế hoạch thì đoàn xã cũng luôn là phê là giúp gia đình đồng chí là luôn là quan tâm đến đời sống của gia đình đồng chí và cũng đưa đoàn viên thanh niên về.,spk_73_0051,male,73_0080.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0080.wav,downloaded,468236,data/processed/audio_preprocessed_16s/train/Central/73_0080.wav,preprocessed,14.631000,16000,256000,16.000000,0.076093,0.692047
train:73_0082.wav,train,Central,Central,73,QuangBinh,73_0082.wav,Đối với cựu chiến binh của xã Bắc Trạch thì bám sát cái chủ trương và nhiệm vụ thì chúng tôi xây dựng kế hoạch và đặc biệt là thực hiện cái công tác dân vận khéo của huyện hội thì hội đã xây dựng cái mô hình gắn kết năm cái nội dung của năm cuộc vận động.,spk_73_0052,male,73_0082.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0082.wav,downloaded,602956,data/processed/audio_preprocessed_16s/train/Central/73_0082.wav,preprocessed,18.841000,16000,256000,16.000000,0.078970,0.631073
train:73_0084.wav,train,Central,Central,73,QuangBinh,73_0084.wav,"Tôi cũng rất là vui mừng, rất cám ơn, đúng là nghĩa tình đồng đội. Từ nay về sau, gia đình họ đều lo, lo bão, lo lụt, nó khác hẳn.",spk_73_0053,male,73_0084.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0084.wav,downloaded,366874,data/processed/audio_preprocessed_16s/train/Central/73_0084.wav,preprocessed,11.463437,16000,256000,16.000000,0.067667,0.781281
train:73_0086.wav,train,Central,Central,73,QuangBinh,73_0086.wav,"Gương mẫu thực hiện và tuyên truyền vận động nhân dân thực hiện tốt đường lối chủ trương chính sách của đảng, pháp luật của nhà nước Gương mẫu thực hiện các cái phong trào thi đua các cuộc vận động phối hợp giúp đỡ nhau phát triển kinh tế, nâng cao đời sống và đóng góp cho cái sự phát triển chung của tỉnh, bồi dưỡng, giáo dục, truyền thống cách mạng cho thế hệ trẻ",spk_73_0054,male,73_0086.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0086.wav,downloaded,392844,data/processed/audio_preprocessed_16s/train/Central/73_0086.wav,preprocessed,12.275000,16000,256000,16.000000,0.069143,0.500275
train:73_0090.wav,train,Central,Central,73,QuangBinh,73_0090.wav,Vấn đề thứ hai là đối với trai bơi. Thì xã nhà đã phát huy cái việc truyền thống đoàn kết. Tất cả con em của xã nhà chúng ta kêu gọi người trong xã để tham gia vào cái lễ hội,spk_73_0055,male,73_0090.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0090.wav,downloaded,377260,data/processed/audio_preprocessed_16s/train/Central/73_0090.wav,preprocessed,11.788000,16000,256000,16.000000,0.067373,0.582428
train:73_0092.wav,train,Central,Central,73,QuangBinh,73_0092.wav,"Và trong đó chúng tôi bố trí thêm một thuyền là ca nô trong những trại dự bị để cùng với thuyền bơi, tập luyện trại để đảm bảo cho độ bền của cuộc thi đấu năm nay. Xây dựng và phấn đấu để đoàn bơi sông Giang đạt thứ hạng cao nhất trong mùa lễ hội",spk_73_0056,male,73_0092.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0092.wav,downloaded,606124,data/processed/audio_preprocessed_16s/train/Central/73_0092.wav,preprocessed,18.940000,16000,256000,16.000000,0.080794,0.558624
train:73_0094.wav,train,Central,Central,73,QuangBinh,73_0094.wav,"Từ thực tế đó mà ban điều hành là sẽ nắm bắt xem người dân cần gì, thiếu gì và mong muốn gì ở công nghệ số. Tích cực tuyên truyền, vận động từng người, từng nhà, tuyên truyền ra các cái hội nghị của thôn qua các cái tổ chức đoàn thể, chính trị xã hội",spk_73_0057,male,73_0094.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0094.wav,downloaded,566668,data/processed/audio_preprocessed_16s/train/Central/73_0094.wav,preprocessed,17.707000,16000,256000,16.000000,0.076896,0.510376
train:73_0095.wav,train,Central,Central,73,QuangBinh,73_0095.wav,"Nói chung là hưởng ứng. thì Trước đây thì dùng điện thoại là coi như là thông thường, thì không tiếp cận được các cái thông tin trên xã hội.",spk_73_0058,male,73_0095.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0095.wav,downloaded,363500,data/processed/audio_preprocessed_16s/train/Central/73_0095.wav,preprocessed,11.358000,16000,256000,16.000000,0.066367,0.491669
train:73_0096.wav,train,Central,Central,73,QuangBinh,73_0096.wav,"Mình muốn tiếp cận sớm từng nào tốt từng đó, tất cả cái thủ tục hành chính, như là đi khám, rồi à tất cả các cái thông tin trên mạng xã hội đều để người dân làm rõ, để mà thu hút, để mà hiểu, để mà vận dụng trong thực tế của cuộc sống hàng ngày.",spk_73_0059,male,73_0096.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0096.wav,downloaded,547918,data/processed/audio_preprocessed_16s/train/Central/73_0096.wav,preprocessed,17.121063,16000,256000,16.000000,0.080022,0.591187
train:73_0098.wav,train,Central,Central,73,QuangBinh,73_0098.wav,"Thành viên các ban điều hành mô hình được tập huấn, nâng cao nhận thức, kiến thức về chuyển đổi số, phổ cập kỹ năng về công nghệ số cộng đồng từ các cái chương trình đào tạo tập huấn về chuyển đổi số cộng đồng của xã. Tập huấn sử dụng các nền tảng số, dịch vụ số, ứng dụng quốc gia và tỉnh, thành phố cung cấp",spk_73_0060,male,73_0098.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0098.wav,downloaded,621068,data/processed/audio_preprocessed_16s/train/Central/73_0098.wav,preprocessed,19.407000,16000,256000,16.000000,0.076925,0.520233
train:73_0099.wav,train,Central,Central,73,QuangBinh,73_0099.wav,Thực ra cái con sông Long Đại á thì phải gọi nó là sông Đại Giang phải đúng Vì cái lẽ thứ nhất là nó là một cái nhánh lớn cùng bắt nguồn trên một cái nối một nghìn lẻ một Mà cái nhánh lớn thì nó chảy xuống để trở thành cái con sông mà hiện nay chúng ta gọi là Long Đại,spk_73_0061,male,73_0099.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0099.wav,downloaded,644780,data/processed/audio_preprocessed_16s/train/Central/73_0099.wav,preprocessed,20.148000,16000,256000,16.000000,0.079607,0.730255
train:73_0101.wav,train,Central,Central,73,QuangBinh,73_0101.wav,Sau cái dòng họ Nguyễn Mậu là có dòng họ Nguyễn Đức Và sau dòng họ Nguyễn Đức thì có dòng họ Nguyễn Văn Và trước nếu mà trước dòng họ Nguyễn Mậu thì có cái dòng họ họ Đỗ Nhưng mà họ đỗ bữa nay do cái chiến tranh cho nên thất thoát hết cả rồi Không mạnh lắm nữa,spk_73_0062,male,73_0101.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0101.wav,downloaded,650588,data/processed/audio_preprocessed_16s/train/Central/73_0101.wav,preprocessed,20.329500,16000,256000,16.000000,0.079426,0.530457
train:73_0103.wav,train,Central,Central,73,QuangBinh,73_0103.wav,Và cái con sông Nhật Lệ ni cũng là ở bên phía ni phía tây á là cán bộ á Việt Minh tập hợp tại đó và tối lại về hoạt động nằm vùng ở trần xá ni,spk_73_0063,male,73_0103.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0103.wav,downloaded,335788,data/processed/audio_preprocessed_16s/train/Central/73_0103.wav,preprocessed,10.492000,16000,256000,16.000000,0.063141,0.440887
train:73_0105.wav,train,Central,Central,73,QuangBinh,73_0105.wav,"đánh đồn hiền ninh đó là coi như giải phóng được hoàn toàn và lấy vũ khí và chở lên chiến khu Lủng Lẳng, đó là dân trần xá thế là có ý nghĩa là",spk_73_0063,male,73_0105.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0105.wav,downloaded,309708,data/processed/audio_preprocessed_16s/train/Central/73_0105.wav,preprocessed,9.677000,16000,256000,16.000000,0.059643,0.500916
train:73_0106.wav,train,Central,Central,73,QuangBinh,73_0106.wav,Ngã Ba Sông Trần Xá Bởi vì là ở đối diện Trước Mình đó là thôn Trần Xá Nên là cái ngã Ba này là gọi là ngã Ba Sông Trần Xá,spk_73_0064,male,73_0106.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0106.wav,downloaded,368908,data/processed/audio_preprocessed_16s/train/Central/73_0106.wav,preprocessed,11.527000,16000,256000,16.000000,0.066692,0.679779
train:73_0108.wav,train,Central,Central,73,QuangBinh,73_0108.wav,về hướng ở phía bên phải mình á,spk_73_0064,male,73_0108.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0108.wav,downloaded,82988,data/processed/audio_preprocessed_16s/train/Central/73_0108.wav,preprocessed,2.592000,16000,256000,16.000000,0.030779,0.535645
train:73_0109.wav,train,Central,Central,73,QuangBinh,73_0109.wav,Theo mình thì ở đây hướng nào chảy về sông Kiến giang nhỉ,spk_73_0064,male,73_0109.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0109.wav,downloaded,80364,data/processed/audio_preprocessed_16s/train/Central/73_0109.wav,preprocessed,2.510000,16000,256000,16.000000,0.030338,0.398041
train:73_0110.wav,train,Central,Central,73,QuangBinh,73_0110.wav,Cái hay và cái đặc biệt của khu vực hợp lưu này a là cả nước này không có nơi nào có và có thể nói là trên thế giới cũng ít có. Đó là ba dòng sông hợp lưu ở hai nguồn xuôi ngược.,spk_73_0065,male,73_0110.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0110.wav,downloaded,458316,data/processed/audio_preprocessed_16s/train/Central/73_0110.wav,preprocessed,14.321000,16000,256000,16.000000,0.074260,0.622620
train:73_0113.wav,train,Central,Central,73,QuangBinh,73_0113.wav,Khu vực này nó có một cái sự hợp lưu giữa cái sinh thái và hệ thủy sinh của từ Bình Giang chảy xuống từ Long Đại chảy xuống và có một cái hay nữa nếu đúng lúc đó là lúc triều cường thì nước mặn thâm nhập từ sông Nhật Lệ cũng chảy lên và tạo nên một vùng hợp lưu,spk_73_0066,male,73_0113.wav,train-00066-of-00103.parquet,data/processed/audio_16k/train/Central/73_0113.wav,downloaded,529868,data/processed/audio_preprocessed_16s/train/Central/73_0113.wav,preprocessed,16.557000,16000,256000,16.000000,0.078566,0.640228
