sample_id,source_split,label,province_name,speaker_id,gender,audio_path,sample_rate,duration_seconds,rms,peak,zcr,logmel_mean,logmel_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flatness_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std
train:89_0224.wav,train,Northern,HungYen,spk_89_0172,male,data/processed/audio_preprocessed_16s/train/Northern/89_0224.wav,16000,16.0,0.05388741047209945,0.406036376953125,0.04336735690373791,-17.701086044311523,6.479550838470459,315.91071887046104,487.12389277117654,289.55348167902054,429.50767314015974,0.5512312796387466,-111.16107940673828,6.142249584197998,0.22175408899784088,-0.620327889919281,-1.7581984996795654,-0.20824633538722992,-0.5815759897232056,0.06482657045125961,-0.9227563738822937,-0.23116889595985413,-0.5179993510246277,-0.4078333377838135,-0.3854745030403137,39.835208892822266,7.5372314453125,2.9951469898223877,2.7046260833740234,2.9611849784851074,1.8246818780899048,2.067474842071533,1.262207269668579,1.9938730001449585,1.22081458568573,1.3355059623718262,1.292233943939209,1.2574834823608398
test:35_0245.wav,test,Northern,NinhBinh,spk_35_0229,male,data/processed/audio_preprocessed_16s/test/Northern/35_0245.wav,16000,16.0,0.07517203879405132,0.39886474609375,0.15441075941702898,-9.175483703613281,2.6817617416381836,989.6974156962318,799.9315950898754,935.4374419912511,497.70808148875227,0.06097270466753832,-57.0286865234375,12.225030899047852,-0.3313446044921875,1.7267749309539795,-1.5099149942398071,0.9274943470954895,-0.24339517951011658,0.7425463199615479,-1.007152795791626,0.6594758033752441,-0.3303923010826111,-0.5928112864494324,0.5250937938690186,6.7741379737854,5.0635504722595215,3.0846590995788574,2.547607898712158,1.6455867290496826,1.857325553894043,1.5760319232940674,1.534582257270813,1.3959623575210571,1.1169755458831787,1.178337574005127,1.1486587524414062,1.3567309379577637
train:98_0166.wav,train,Northern,BacGiang,spk_98_0129,male,data/processed/audio_preprocessed_16s/train/Northern/98_0166.wav,16000,16.0,0.08078834177530977,0.67181396484375,0.12108250422853215,-10.32658576965332,3.488041400909424,795.9949318162867,754.7852580365088,640.0909425325257,468.2497216089106,0.036615092624243055,-64.15535736083984,15.07072925567627,1.0317015647888184,1.8247867822647095,-0.7684226632118225,-3.6446006298065186,-2.5193722248077393,0.04963866248726845,-0.6309011578559875,-0.052441682666540146,-0.3754188120365143,-0.4666081666946411,-1.1700100898742676,11.120577812194824,5.986250400543213,3.6674273014068604,3.1605050563812256,1.86295485496521,2.4356255531311035,1.7546354532241821,1.573372483253479,1.6771284341812134,1.3667314052581787,1.183075189590454,1.3398690223693848,1.1786338090896606
valid:99_0236.wav,valid,Northern,BacNinh,spk_99_0162,male,data/processed/audio_preprocessed_16s/valid/Northern/99_0236.wav,16000,16.0,0.04898955163137268,0.990020751953125,0.10300040234532166,-11.770204544067383,3.772167444229126,641.7154548188871,464.1877872258302,660.9424613578345,373.47616176730367,0.02058418111970029,-73.51800537109375,17.721479415893555,-2.4708914756774902,3.4726145267486572,-2.6714093685150146,-0.23327988386154175,0.4470820724964142,-1.7377700805664062,0.011859654448926449,0.9803341627120972,-0.20189376175403595,-0.05921059101819992,-0.5094313025474548,11.514936447143555,5.33423376083374,3.1618175506591797,2.3132033348083496,2.1756298542022705,2.4854843616485596,1.6010644435882568,2.049013137817383,1.5189286470413208,1.269858956336975,1.3327157497406006,1.1777210235595703,1.3632034063339233
test:90_0251.wav,test,Northern,HaNam,spk_90_0202,female,data/processed/audio_preprocessed_16s/test/Northern/90_0251.wav,16000,16.0,0.07510705656315501,0.79241943359375,0.06916042640791566,-10.559595108032227,3.540226459503174,473.282986176272,203.30301890173908,370.3580397604042,288.4600899621911,0.008848473861779565,-65.65770721435547,19.78054428100586,0.25870242714881897,-0.21634268760681152,-2.08685040473938,-1.3991183042526245,-0.6887125968933105,-0.6616780161857605,-1.6503026485443115,0.4240526556968689,-0.07602615654468536,-0.5515027046203613,-0.10172557830810547,6.3256916999816895,3.487410306930542,2.767117738723755,2.3295071125030518,1.6942328214645386,2.176731824874878,1.393877387046814,1.5499943494796753,1.3174819946289062,1.1727168560028076,1.4491268396377563,1.49001145362854,0.922874391078949
train:27_0208.wav,train,Northern,DienBien,spk_27_0140,male,data/processed/audio_preprocessed_16s/train/Northern/27_0208.wav,16000,16.0,0.05738077948388772,0.990020751953125,0.0876409673475287,-12.182341575622559,5.640737533569336,613.4198152427592,482.84793722541934,485.6416039509268,365.77861559557357,0.17304067890208275,-76.1756820678711,14.815574645996094,-2.3760225772857666,1.77812659740448,-2.3524394035339355,-1.3743394613265991,-0.5534995198249817,-0.8019532561302185,-0.6172703504562378,-0.13381429016590118,-0.36105358600616455,-0.08178955316543579,0.03690896928310394,30.67176628112793,7.848202705383301,3.187155246734619,2.302593946456909,2.136718511581421,1.8572314977645874,1.4650318622589111,1.3699508905410767,1.3968894481658936,1.0526139736175537,1.108185052871704,1.0952386856079102,1.0515391826629639
train:89_0230.wav,train,Northern,HungYen,spk_89_0176,male,data/processed/audio_preprocessed_16s/train/Northern/89_0230.wav,16000,16.0,0.08490964704415203,0.631317138671875,0.17297723819233668,-10.601736068725586,3.6397616863250732,1092.6959622198835,1042.4695474751957,1324.172993711734,1025.9860820804424,0.033439464611625225,-66.15304565429688,12.76960563659668,8.034354209899902,-1.1365846395492554,1.013291597366333,-2.1633269786834717,0.8432160019874573,-0.05572612211108208,-1.238964557647705,1.2303105592727661,-1.2533706426620483,0.8620589971542358,-1.0122345685958862,12.730058670043945,5.9302167892456055,4.799075603485107,3.8041787147521973,3.678835391998291,3.1550395488739014,1.8310879468917847,1.6579028367996216,1.8571146726608276,1.309991717338562,1.2850209474563599,1.2934017181396484,1.4381651878356934
test:35_0257.wav,test,Northern,NinhBinh,spk_35_0240,male,data/processed/audio_preprocessed_16s/test/Northern/35_0257.wav,16000,16.0,0.07578659621987678,0.3624267578125,0.06828151672467471,-10.374128341674805,3.6885290145874023,416.891241349022,468.43121231621467,511.35942907636644,430.4902181178679,0.012677334032315371,-64.53413391113281,17.446914672851562,2.088069200515747,1.4738852977752686,1.5908554792404175,1.2724061012268066,-0.08949282020330429,1.137422800064087,-0.33765357732772827,0.6629430055618286,0.5580885410308838,-1.3493294715881348,0.3721378743648529,11.176657676696777,5.250389575958252,3.123171091079712,2.9528772830963135,2.612436294555664,2.820685386657715,2.021620035171509,2.036943197250366,1.4448225498199463,1.3869808912277222,1.2273725271224976,1.4729095697402954,1.1308269500732422
valid:89_0242.wav,valid,Northern,HungYen,spk_89_0184,male,data/processed/audio_preprocessed_16s/valid/Northern/89_0242.wav,16000,16.0,0.0691322681253664,0.815399169921875,0.049281442505634786,-14.085872650146484,6.223650932312012,335.8882928200019,323.46055969298504,296.0958992217454,329.97550716827084,0.25899825396777015,-88.34321594238281,16.023639678955078,0.8943278789520264,1.6223645210266113,-1.173335313796997,-0.30721840262413025,-0.7861942648887634,0.17841152846813202,0.19309034943580627,-0.0705365464091301,0.6204870939254761,-0.3067300021648407,-0.7924944162368774,34.0111198425293,10.301182746887207,2.8016998767852783,2.479722738265991,1.9309443235397339,1.8878254890441895,1.8288564682006836,1.1769218444824219,1.494763731956482,1.1298969984054565,1.1975046396255493,0.9107768535614014,1.3144795894622803
valid:24_0260.wav,valid,Northern,LaoCai,spk_24_0244,male,data/processed/audio_preprocessed_16s/valid/Northern/24_0260.wav,16000,16.0,0.051023304481103246,0.72735595703125,0.03470326055961156,-18.139816284179688,6.369011402130127,247.73215307513271,497.0175666583379,212.6632663172348,372.408530140483,0.5993704301129036,-114.24652099609375,7.212183475494385,0.5368459224700928,1.2266260385513306,-0.22493208944797516,-1.518825650215149,-0.9398666024208069,-0.18035666644573212,0.19105473160743713,-0.0977138876914978,-0.188837468624115,0.08025457710027695,-0.5418789982795715,38.509796142578125,9.339874267578125,2.162017822265625,2.4214978218078613,1.2703996896743774,2.611647844314575,1.6911914348602295,1.0617740154266357,1.193976640701294,0.8426520228385925,0.8908975124359131,0.8862029910087585,1.1181118488311768
train:30_0135.wav,train,Northern,HaNoi,spk_30_0085,female,data/processed/audio_preprocessed_16s/train/Northern/30_0135.wav,16000,16.0,0.02675306128180849,0.559906005859375,0.011015668029953242,-21.512117385864258,4.352952480316162,71.7929970556386,216.00498898662076,72.77253008136044,228.4224601499397,0.8894804058336098,-135.90248107910156,1.493332028388977,-0.09432107210159302,-0.008189595304429531,-0.30993205308914185,-0.3475530743598938,-0.29494237899780273,-0.2039513736963272,-0.21874770522117615,-0.20770668983459473,-0.14460967481136322,-0.09202840179204941,-0.10984642058610916,27.357892990112305,4.283108711242676,0.9425095319747925,0.8343479633331299,1.032972812652588,1.3901563882827759,0.944610595703125,0.7727762460708618,0.7478862404823303,0.8196874856948853,0.6217100024223328,0.41953349113464355,0.4488348364830017
train:15_0170.wav,train,Northern,HaiPhong,spk_15_0130,male,data/processed/audio_preprocessed_16s/train/Northern/15_0170.wav,16000,16.0,0.08015137255246252,0.89703369140625,0.07854718182492901,-10.76504135131836,3.4559738636016846,523.6981796575544,401.0954834004633,470.4100632883563,394.8853213556264,0.01743192256979527,-67.0146713256836,17.10422706604004,2.837080240249634,-0.20381242036819458,-2.966987371444702,-2.2333216667175293,-1.9230304956436157,-1.0903987884521484,-1.2593014240264893,-0.7539525032043457,-1.3434629440307617,-0.11781106144189835,-0.8546963334083557,8.955143928527832,4.307397842407227,2.748568058013916,2.413114309310913,2.2053914070129395,1.5903226137161255,1.701961874961853,1.3843868970870972,1.4032087326049805,1.3156805038452148,1.2026711702346802,1.4718455076217651,1.0952987670898438
train:90_0024.wav,train,Northern,HaNam,spk_90_0018,female,data/processed/audio_preprocessed_16s/train/Northern/90_0024.wav,16000,16.0,0.07900556299408382,0.457794189453125,0.1001136723190325,-11.080251693725586,3.683246612548828,722.8751954115241,789.0167663368164,543.8363907609589,504.6679250373086,0.019295201834473873,-68.2291259765625,16.059410095214844,-0.005646408069878817,-0.8040534257888794,-4.3033037185668945,-3.6456716060638428,-1.2855480909347534,0.43999460339546204,-3.284176826477051,-0.052257977426052094,-0.6519735455513,-1.3406805992126465,0.33000293374061584,10.7926025390625,5.3925957679748535,4.433230876922607,3.211151599884033,2.9666905403137207,2.7824196815490723,1.9326283931732178,2.1742632389068604,2.0629913806915283,1.5057859420776367,1.7570240497589111,1.7307742834091187,1.4792371988296509
train:88_0057.wav,train,Northern,VinhPhuc,spk_88_0052,male,data/processed/audio_preprocessed_16s/train/Northern/88_0057.wav,16000,16.0,0.0821665493863223,0.221343994140625,0.05843382200711721,-9.843303680419922,3.6248347759246826,389.0198321166666,469.4364965841444,406.2592207666688,406.238143087481,0.01033680144303583,-61.42788314819336,19.31822395324707,2.6295769214630127,1.6036040782928467,-0.060698650777339935,-0.5271341800689697,0.11888561397790909,0.28078189492225647,-0.1597767025232315,0.6684302091598511,0.6943877935409546,-0.09896863251924515,0.13011586666107178,8.099252700805664,4.465203762054443,2.4996421337127686,2.109553337097168,1.5465147495269775,2.660473585128784,1.5843716859817505,1.811681866645813,1.4433507919311523,1.1960089206695557,1.1345791816711426,1.1401047706604004,1.3001716136932373
train:17_0214.wav,train,Northern,ThaiBinh,spk_17_0194,female,data/processed/audio_preprocessed_16s/train/Northern/17_0214.wav,16000,16.0,0.07610405821010154,0.681671142578125,0.15293028488392532,-10.9114351272583,4.66316032409668,1109.6013245821305,721.1005788699165,801.0596142886568,511.7804506344121,0.13886693260110716,-67.5985336303711,6.729523181915283,-5.606362342834473,-3.046692371368408,-5.407293796539307,-0.13015414774417877,-1.0556906461715698,-0.9727612733840942,-1.3582463264465332,-0.5185362696647644,-0.7947392463684082,-1.2546578645706177,-0.39267754554748535,25.96462059020996,4.125303268432617,3.3551833629608154,2.9491326808929443,2.8176300525665283,2.0439419746398926,1.6856286525726318,1.6225831508636475,1.3873566389083862,1.2519766092300415,1.449065923690796,1.5651698112487793,1.1913107633590698
train:24_0153.wav,train,Northern,LaoCai,spk_24_0142,male,data/processed/audio_preprocessed_16s/train/Northern/24_0153.wav,16000,16.0,0.07893228024458646,0.607269287109375,0.13894976152250596,-11.955498695373535,3.8007009029388428,926.6585596281085,890.7257422099573,713.1843716800963,622.174866470062,0.038339603054476465,-74.2007827758789,14.4446439743042,0.6525675058364868,0.15996357798576355,-3.2597599029541016,-2.134653329849243,-4.306290626525879,-0.5544857978820801,-0.5073805451393127,-1.4824105501174927,-0.1914197951555252,-0.7836079001426697,-0.6844218969345093,14.526007652282715,6.1438188552856445,3.6417582035064697,3.560101270675659,2.3657639026641846,2.9823625087738037,2.7367308139801025,1.7322585582733154,1.7504892349243164,1.7803698778152466,1.3333547115325928,1.4542291164398193,1.3433293104171753
train:26_0124.wav,train,Northern,SonLa,spk_26_0103,male,data/processed/audio_preprocessed_16s/train/Northern/26_0124.wav,16000,16.0,0.07169207267888894,0.601531982421875,0.09539099762108445,-12.25636100769043,6.025537490844727,664.5809560933781,441.7863835395034,519.5014136321839,387.9279047182649,0.21624159973782606,-76.52534484863281,11.764127731323242,-3.189694881439209,-0.7185588479042053,-2.642289161682129,-0.6655113697052002,-1.0548484325408936,-0.5187268853187561,0.19134920835494995,-0.20226112008094788,-0.5239282846450806,-0.10029871016740799,-0.8709021806716919,35.035343170166016,6.692593574523926,3.0368995666503906,2.0879874229431152,2.1306958198547363,1.5748133659362793,1.6326136589050293,1.3352482318878174,1.2763497829437256,1.087591528892517,1.0519956350326538,1.0745245218276978,1.4802727699279785
train:17_0083.wav,train,Northern,ThaiBinh,spk_17_0076,male,data/processed/audio_preprocessed_16s/train/Northern/17_0083.wav,16000,16.0,0.0788892767491013,0.989990234375,0.10608635189981211,-10.632161140441895,3.5353260040283203,732.8446705338243,798.4974971122994,664.9960400089528,520.1521567837237,0.028732891751161952,-66.36978912353516,16.569944381713867,1.7601670026779175,-0.13640975952148438,-1.6463032960891724,-2.632611036300659,0.558337926864624,-0.7087905406951904,-0.7363596558570862,0.8145112991333008,-0.9686407446861267,-0.12894144654273987,-0.04059602692723274,11.137452125549316,5.207180976867676,3.4401073455810547,2.4057955741882324,1.8141998052597046,2.652923345565796,1.5509276390075684,1.829985499382019,1.5179510116577148,1.2915359735488892,1.3504427671432495,1.175706148147583,0.9751070141792297
train:28_0107.wav,train,Northern,HoaBinh,spk_28_0070,male,data/processed/audio_preprocessed_16s/train/Northern/28_0107.wav,16000,16.0,0.07480892593517671,0.577117919921875,0.056765846741588834,-13.754181861877441,5.6877031326293945,411.8798035732356,499.23782663145454,311.20415923326277,395.619184442622,0.12992570460080782,-86.05746459960938,19.901166915893555,3.256641149520874,0.4200960099697113,-3.3584556579589844,-0.11436446011066437,-0.16712817549705505,-0.7076904773712158,1.7311882972717285,-0.9298494458198547,0.06297019124031067,0.1015343889594078,-1.3436734676361084,26.7247314453125,9.710443496704102,3.9246137142181396,2.505476236343384,3.2842233180999756,2.725586414337158,1.9000446796417236,2.0372936725616455,2.0132153034210205,1.7746150493621826,1.3671613931655884,1.5603690147399902,1.5729806423187256
train:81_0105.wav,train,Central,GiaLai,spk_81_0089,male,data/processed/audio_preprocessed_16s/train/Central/81_0105.wav,16000,16.0,0.08039424372359587,0.3221435546875,0.049738475540920084,-10.896222114562988,4.02216100692749,332.9103206529371,317.38441595753443,298.1941934209701,256.93348443410144,0.0043583248124110015,-67.93309783935547,21.918315887451172,2.556267738342285,2.9749484062194824,-1.648361325263977,-0.004830934572964907,-1.8120867013931274,0.14973372220993042,1.342238426208496,0.2036532461643219,1.3107430934906006,0.42147737741470337,-0.22932396829128265,8.487198829650879,4.137390613555908,2.3752377033233643,2.159446954727173,2.2405812740325928,1.8548303842544556,1.9683289527893066,1.7412943840026855,1.5878875255584717,1.596161127090454,1.1284890174865723,1.1285969018936157,1.055587887763977
train:43_0272.wav,train,Central,DaNang,spk_43_0202,male,data/processed/audio_preprocessed_16s/train/Central/43_0272.wav,16000,16.0,0.061382409625832655,0.599212646484375,0.040937659912734035,-16.8617000579834,6.250577449798584,258.28298256580297,289.0681651770562,263.2492095856589,329.57767700875195,0.41732157091767785,-105.98069763183594,12.22409439086914,0.284765362739563,2.6141600608825684,-0.23723620176315308,-0.33315548300743103,-1.5521916151046753,-0.13653036952018738,-0.7500717043876648,0.1729045808315277,-0.3421769142150879,-0.489712655544281,-0.3758983910083771,35.58333969116211,11.022802352905273,3.592559576034546,3.192553758621216,2.203122615814209,1.6432102918624878,2.3497097492218018,1.0871703624725342,1.9876041412353516,1.1152287721633911,1.063319444656372,1.2410497665405273,1.0205117464065552
train:38_0182.wav,train,Central,HaTinh,spk_38_0137,male,data/processed/audio_preprocessed_16s/train/Central/38_0182.wav,16000,16.0,0.0782066521193399,0.594879150390625,0.08286751120121563,-11.955804824829102,4.34895133972168,603.7980272548821,825.8330696543227,452.51378582172083,405.14188799850825,0.016376163123181357,-74.02342987060547,18.67462158203125,0.0007482232758775353,-0.07010327279567719,-2.1100077629089355,-1.676073431968689,-2.9269320964813232,-1.4404281377792358,-2.01493501663208,-0.6108404397964478,-1.6926147937774658,-0.867490291595459,-0.9836567640304565,15.656291961669922,6.9448041915893555,4.2591986656188965,3.5799684524536133,3.1408331394195557,2.661059856414795,2.1634342670440674,2.2890589237213135,2.291654348373413,1.6123796701431274,1.983273983001709,1.8026342391967773,1.3126002550125122
train:75_0184.wav,train,Central,ThuaThienHue,spk_75_0106,male,data/processed/audio_preprocessed_16s/train/Central/75_0184.wav,16000,16.0,0.07212679460598592,0.989990234375,0.06522681729225505,-12.291678428649902,5.2389044761657715,463.6442319066424,325.7127023293214,376.29127114567393,273.1212813765571,0.0926192459480705,-76.7261734008789,20.185508728027344,-0.9929980039596558,2.6491031646728516,-1.2793173789978027,-1.9951096773147583,0.1410602480173111,-0.4403339922428131,-0.7954509854316711,-0.8452536463737488,-0.4577956199645996,0.2506113350391388,-1.301112413406372,23.5958251953125,7.929810047149658,3.094979763031006,3.940068244934082,2.105975866317749,2.263366937637329,1.726915955543518,1.4225637912750244,1.437301516532898,1.3144216537475586,1.3136383295059204,1.4871052503585815,1.553765892982483
train:49_0031.wav,train,Central,LamDong,spk_49_0017,male,data/processed/audio_preprocessed_16s/train/Central/49_0031.wav,16000,16.0,0.07685595486355812,0.552886962890625,0.07622295399591404,-11.013747215270996,3.7449140548706055,497.03475219303607,634.4112679356863,513.5058250233659,480.84063669673264,0.02127492675012032,-68.17192077636719,17.119413375854492,3.436365842819214,2.348698377609253,-0.7905374765396118,-1.3978952169418335,0.48903799057006836,0.28027430176734924,-1.1278032064437866,-0.22161521017551422,-1.7331103086471558,-0.979788601398468,-2.268599033355713,11.57496452331543,5.54585075378418,3.3173186779022217,3.3427979946136475,1.9223288297653198,2.5329091548919678,2.350905179977417,1.7072172164916992,2.124222993850708,1.826478362083435,1.788604974746704,1.631759762763977,1.9803354740142822
train:75_0010.wav,train,Central,ThuaThienHue,spk_75_0003,male,data/processed/audio_preprocessed_16s/train/Central/75_0010.wav,16000,16.0,0.025866004242250922,0.40399169921875,0.00926566119398904,-21.722618103027344,4.029231548309326,77.67488277092428,240.68394352418213,45.39347851092746,142.3382668139597,0.8944436585328415,-137.21685791015625,2.048096179962158,-0.7043070793151855,-0.012372494675219059,-0.1822354942560196,-0.22057485580444336,0.10436853021383286,-0.08357550948858261,0.10737379640340805,-0.0636182501912117,-0.06911652535200119,-0.1865699291229248,-0.14552855491638184,24.829294204711914,6.054399490356445,2.6810083389282227,1.0218032598495483,0.7304068803787231,1.0989841222763062,0.7366870641708374,0.6641457676887512,0.6689804792404175,0.5664489269256592,0.5858693718910217,0.7939637303352356,0.5676760673522949
test:37_0301.wav,test,Central,NgheAn,spk_37_0224,female,data/processed/audio_preprocessed_16s/test/Central/37_0301.wav,16000,16.0,0.07400253854098644,0.673065185546875,0.09242223602435946,-11.943995475769043,5.507442951202393,712.7331596912331,553.882867344965,548.1469783711719,409.02430558690344,0.1599836587443841,-74.09392547607422,12.422635078430176,-3.4552814960479736,0.4737086892127991,-4.726409912109375,0.07683305442333221,-1.5876883268356323,-0.34553495049476624,-1.046311855316162,-0.8540395498275757,-0.9019185900688171,-1.8341127634048462,-0.3316020965576172,30.46600341796875,6.4269328117370605,3.7413573265075684,3.0086073875427246,3.430598020553589,2.289372682571411,2.2287745475769043,1.784653902053833,1.5388623476028442,1.315816879272461,1.5981091260910034,1.6210225820541382,1.184314250946045
valid:75_0254.wav,valid,Central,ThuaThienHue,spk_75_0151,female,data/processed/audio_preprocessed_16s/valid/Central/75_0254.wav,16000,16.0,0.080346720224059,0.770660400390625,0.1031879030777464,-10.1094331741333,3.3530850410461426,771.7653958320197,306.0340056802778,565.6362266914388,342.0857060163028,0.020073557227636266,-62.44034194946289,12.221595764160156,-5.507938861846924,-2.953113317489624,-7.071695804595947,-2.993325710296631,-3.123871326446533,-2.313261032104492,-1.9383201599121094,-1.4704116582870483,-1.2887934446334839,-1.349806308746338,-0.34811845421791077,8.807842254638672,3.85353422164917,3.1299197673797607,2.500323534011841,2.385746479034424,1.8978914022445679,1.847976565361023,1.6277384757995605,1.5410937070846558,1.4929602146148682,1.4678428173065186,1.415831208229065,1.1940183639526367
train:79_0144.wav,train,Central,KhanhHoa,spk_79_0090,female,data/processed/audio_preprocessed_16s/train/Central/79_0144.wav,16000,16.0,0.07800629390363276,0.537872314453125,0.09706678541713054,-9.34324836730957,3.11999773979187,682.7602624302529,150.95676388689924,430.76188381770663,150.4561352601033,0.010446359402114247,-57.944271087646484,17.219125747680664,-1.4402474164962769,-3.1630051136016846,-2.715587854385376,0.4468625485897064,-0.6309419870376587,-0.21367041766643524,-0.5062757134437561,0.7791262269020081,-0.8293956518173218,-1.2973045110702515,-0.05831703543663025,4.5686516761779785,2.15336537361145,2.054119825363159,2.0852246284484863,1.736914873123169,2.1931116580963135,1.6934537887573242,1.2850431203842163,1.2002222537994385,1.15792715549469,1.2429172992706299,1.1019214391708374,1.029490351676941
valid:49_0265.wav,valid,Central,LamDong,spk_49_0155,male,data/processed/audio_preprocessed_16s/valid/Central/49_0265.wav,16000,16.0,0.08156536794266933,0.64788818359375,0.08959409997695303,-10.036284446716309,3.5151801109313965,568.2432207277647,412.38961667456965,595.840534000876,498.6362836095137,0.025304103350641892,-62.49953079223633,17.219497680664062,2.8370158672332764,2.838334560394287,-2.38269305229187,-2.015197992324829,-0.16510647535324097,0.18953679502010345,-0.8836876153945923,0.979655921459198,-0.39952680468559265,0.14330002665519714,-1.0187705755233765,8.557308197021484,5.32986307144165,3.2020251750946045,3.08790922164917,2.5420849323272705,2.2111055850982666,1.7147107124328613,1.6352012157440186,1.70590341091156,1.4534080028533936,1.3069039583206177,1.370432734489441,1.560590147972107
train:85_0028.wav,train,Central,NinhThuan,spk_85_0021,male,data/processed/audio_preprocessed_16s/train/Central/85_0028.wav,16000,16.0,0.08007912834459507,0.89593505859375,0.07652764268610424,-9.278739929199219,3.153589963912964,452.86877644285937,221.70217546305955,552.7417253182438,283.09261712456316,0.016401655611400816,-57.91030502319336,16.94602394104004,0.6211785078048706,3.272796869277954,-1.1624294519424438,0.5250385999679565,-0.3176581859588623,-0.3325578570365906,0.19769136607646942,0.3872774839401245,-1.0222772359848022,0.19455234706401825,-0.14861026406288147,6.42639684677124,3.1469039916992188,1.9617722034454346,2.6029772758483887,2.1465566158294678,1.634623646736145,1.703926682472229,1.5125551223754883,1.341273307800293,1.1035834550857544,1.0432721376419067,1.0603220462799072,0.9220531582832336
valid:75_0257.wav,valid,Central,ThuaThienHue,spk_75_0153,female,data/processed/audio_preprocessed_16s/valid/Central/75_0257.wav,16000,16.0,0.07678300031795579,0.5609130859375,0.1196098422259462,-10.110578536987305,4.691534042358398,895.8342701594039,439.312844604553,631.9960845840499,283.59324408684495,0.09467182968550997,-62.46691131591797,11.30424976348877,-4.875784397125244,-1.0667390823364258,-2.522000551223755,-0.30843594670295715,-0.5054649114608765,-1.2752864360809326,0.682796061038971,-1.2031829357147217,-0.8779181838035583,-0.4968029260635376,-0.29333096742630005,25.33654022216797,4.805704593658447,3.729736089706421,2.2583515644073486,2.0870752334594727,1.8708971738815308,1.6347322463989258,1.6634124517440796,1.532582402229309,1.5005112886428833,1.5402085781097412,1.1708791255950928,1.2549197673797607
train:85_0131.wav,train,Central,NinhThuan,spk_85_0087,female,data/processed/audio_preprocessed_16s/train/Central/85_0131.wav,16000,16.0,0.0721108706621982,0.289093017578125,0.08993785131973171,-11.665759086608887,5.956770420074463,626.1617823013005,418.32953958440095,523.0307488057255,407.70771309709687,0.20213546165807275,-72.52986907958984,10.2483549118042,-2.167695999145508,-0.40665337443351746,-2.851313829421997,-1.6940207481384277,-1.0526989698410034,-1.2975969314575195,-0.9530584216117859,-1.1249793767929077,-0.6530094742774963,-0.5042794942855835,-0.19664506614208221,35.169532775878906,5.440021991729736,3.2715816497802734,2.431283712387085,2.2295982837677,2.0697972774505615,1.8020926713943481,1.509816288948059,1.4728516340255737,1.3698983192443848,1.2298569679260254,1.2386468648910522,1.2390282154083252
valid:85_0271.wav,valid,Central,NinhThuan,spk_85_0197,male,data/processed/audio_preprocessed_16s/valid/Central/85_0271.wav,16000,16.0,0.07739352326037419,0.34893798828125,0.086781588990582,-11.336140632629395,3.9475884437561035,643.375483968768,261.3307345767049,480.81037219277977,308.48749307719754,0.012962920122810844,-70.02857971191406,16.705638885498047,-2.4838554859161377,-2.980156898498535,-3.7596218585968018,-2.08237624168396,-3.8156468868255615,-1.1732653379440308,-1.5237516164779663,-0.5960041880607605,-1.2117631435394287,-0.5384098291397095,-1.7606968879699707,13.49199104309082,3.700133800506592,4.02086877822876,3.85658860206604,2.5943450927734375,2.3983359336853027,2.541905403137207,1.7778527736663818,1.86637282371521,1.7249596118927002,1.340490460395813,1.7258116006851196,1.6116101741790771
train:79_0020.wav,train,Central,KhanhHoa,spk_79_0013,male,data/processed/audio_preprocessed_16s/train/Central/79_0020.wav,16000,16.0,0.07191207971572935,0.989990234375,0.131023949312302,-9.463557243347168,2.782904624938965,847.6797819364642,539.9368757242592,894.8382328359545,389.0332151931995,0.04278242814275027,-58.84282684326172,11.958189010620117,0.2736716866493225,1.2635138034820557,-2.033149003982544,-0.7558444738388062,-1.3945860862731934,0.7361796498298645,0.23145794868469238,-1.2051788568496704,0.4184160828590393,-0.8113700151443481,-0.43618330359458923,8.977415084838867,3.466487407684326,2.8308937549591064,2.704770565032959,2.22248911857605,2.427165985107422,1.7959672212600708,1.8313547372817993,1.3288471698760986,1.3662434816360474,1.3299784660339355,1.3440004587173462,1.2000941038131714
valid:47_0265.wav,valid,Central,DakLak,spk_47_0188,male,data/processed/audio_preprocessed_16s/valid/Central/47_0265.wav,16000,16.0,0.06256162403001088,0.718414306640625,0.08571127230965746,-11.578022003173828,4.04640531539917,653.9060673533891,526.1221123909555,569.3254429229455,426.38215892284273,0.02184481812732238,-72.05664825439453,17.09815788269043,1.2996734380722046,1.578749179840088,-4.188041687011719,-2.4827568531036377,0.5909709334373474,-1.3346986770629883,0.0021690442226827145,-0.6439371109008789,0.1330442577600479,-0.8026612401008606,-0.4451944828033447,14.759774208068848,5.298285961151123,3.9308555126190186,3.462531566619873,2.651494264602661,2.8265697956085205,2.2035999298095703,1.7593928575515747,1.9010429382324219,1.29954993724823,1.6664823293685913,1.2632637023925781,1.5226982831954956
